Min	-363.974 [0.025s]	-505.519 [0.025s]	0 [0s]	6.87549 [0.025s]	0 [0s]	0 [0s]	-1.59449 [0.025s]	0 [0s]	-0.284243 [0.025s]	64.1403 [0.025s]	6.00006 [8.85s]	2.00002 [8.85s]	0 [0s]	1.03132 [0.025s]	0 [0s]	-3.15506 [37.95s]	-14.1365 [188.55s]	-1.76608 [21.5s]	-5.5965 [135.75s]	-3.11591 [37.95s]	-1.76724 [21.5s]	-12.503 [76.55s]	-0.286171 [59.6s]	-0.286171 [59.6s]	-0.286171 [59.6s]	-1.56034e+07 [59.475s]
Max	18654.8 [4.225s]	20525.5 [4.2s]	1986.94 [6.7s]	9.99989 [8.85s]	14.5696 [135.75s]	6.66965 [186.025s]	81.7228 [4.225s]	99.5258 [6.7s]	11.541 [4.2s]	93.2873 [8.85s]	8.72665 [0.025s]	2.90888 [0.025s]	359.938 [13.4s]	1.49998 [8.85s]	14.1502 [188.55s]	2.32447 [9.15s]	0 [0s]	1.66357 [152.35s]	2.72074 [188.55s]	2.35664 [9.15s]	1.65689 [152.35s]	16.5044 [134.3s]	0.216808 [43.55s]	0.216808 [43.55s]	0.216808 [43.55s]	1.18329e+07 [43.475s]
Mean	9586.66	9757.24	1378.66	9.37169	8.31401	1.63303	41.9971	69.0568	5.48629	87.427	6.41696	2.13899	178.485	1.40575	10.6846	-0.0939085	-10.6388	-0.0367769	-0.783002	-0.0808574	-0.0407775	0.552785	-0.0533984	-0.0533984	-0.0533984	-3.05707e+06
Standard deviation	2102.65	2120.24	188.019	0.417831	1.18986	2.10336	9.21124	9.41788	1.19217	3.89788	0.33205	0.110683	104.297	0.0626747	1.32045	0.79126	1.33634	0.546597	1.33693	0.781635	0.538724	4.49115	0.0752573	0.0752573	0.0752573	4.31814e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
2.225	10722.7	13554.3	1315.9	7.55441	6.16835	0	46.974	65.9136	7.62129	70.4738	7.94238	2.64746	93.2603	1.13316	11.4251	0.244043	-11.4047	0.636895	0.0355416	0.352826	0.701735	-1.22585	-0.0044026	-0.0044026	-0.0044026	825847
2.25	10607.8	13386.6	1314.24	7.56705	6.12651	0	46.4705	65.8303	7.52699	70.5917	7.92911	2.64304	94.3925	1.13506	11.5223	0.118425	-11.5104	0.510855	0.144177	0.22395	0.582554	-0.589466	-0.00865986	-0.00865986	-0.00865986	745893
2.275	10491.4	13218.1	1311.16	7.57946	6.14825	0	45.9607	65.6758	7.43223	70.7075	7.91613	2.63871	95.5266	1.13692	11.5004	0.193773	-11.4905	0.437061	0.126281	0.305472	0.516304	-0.966133	-0.00960978	-0.00960978	-0.00960978	730034
2.3	10376.2	13051.9	1306.33	7.59163	6.16935	0	45.4558	65.4338	7.33879	70.8211	7.90344	2.63448	96.6626	1.13875	11.4795	0.268984	-11.4706	0.363236	0.108455	0.387069	0.450389	-1.34333	-0.00739502	-0.00739502	-0.00739502	897251
2.325	10309.1	12947.2	1305.05	7.60354	6.22998	0	45.1618	65.3696	7.27992	70.9322	7.89106	2.63035	97.8004	1.14053	11.3856	0.379238	-11.3758	0.28249	0.0157626	0.498019	0.371947	-1.90938	-0.00258616	-0.00258616	-0.00258616	948877
2.35	10253.1	12857.1	1304.97	7.61523	6.29052	0	44.9166	65.3656	7.22928	71.0412	7.87895	2.62632	98.94	1.14228	11.2934	0.489456	-11.281	0.201592	-0.0769391	0.608817	0.293331	-2.48438	0.00379797	0.00379797	0.00379797	929275
2.375	10330.5	12934.6	1311.99	7.62677	6.38973	0	45.2557	65.7173	7.27284	71.1488	7.86703	2.62234	100.081	1.14402	11.1349	0.355602	-11.1277	0.182261	-0.20472	0.482705	0.259097	-1.83035	0.0103311	0.0103311	0.0103311	584611
2.4	10411.2	13015.9	1321.35	7.63834	6.49093	0	45.6094	66.1861	7.31858	71.2568	7.85511	2.61837	101.225	1.14575	10.9779	0.222013	-10.9744	0.162941	-0.331343	0.357037	0.223939	-1.15893	0.0155761	0.0155761	0.0155761	318424
2.425	10428.2	13017.3	1325.93	7.64995	6.44221	0	45.6837	66.4156	7.31937	71.3651	7.84319	2.6144	102.369	1.14749	11.0777	0.260179	-11.0747	0.0218664	-0.240525	0.389035	0.0758212	-1.34581	0.018905	0.018905	0.018905	419367
2.45	10451.1	13026.3	1330.62	7.66149	6.39316	0	45.7841	66.6506	7.3244	71.4727	7.83138	2.61046	103.516	1.14922	11.1796	0.298517	-11.1749	-0.118949	-0.150297	0.420687	-0.0724573	-1.53018	0.0199759	0.0199759	0.0199759	270921
2.475	10395.3	12937.3	1329.81	7.673	6.47429	0	45.5395	66.61	7.27435	71.5801	7.81963	2.60654	104.664	1.15095	11.0561	0.397536	-11.0477	-0.161622	-0.287328	0.533754	-0.128758	-2.06082	0.0188309	0.0188309	0.0188309	374214
2.5	10318.1	12822.1	1328.66	7.68441	6.55634	0	45.2013	66.5523	7.2096	71.6866	7.80802	2.60267	105.814	1.15266	10.9339	0.49653	-10.9207	-0.204345	-0.424731	0.647183	-0.185722	-2.60326	0.0162606	0.0162606	0.0162606	614159
2.525	10211.1	12670.7	1324.85	7.69564	6.48894	0	44.7327	66.3617	7.12445	71.7913	7.79662	2.59887	106.966	1.15435	11.0637	0.574771	-11.0481	-0.113454	-0.296834	0.742781	-0.106372	-2.97809	0.013087	0.013087	0.013087	745967
2.55	10220.6	12664.2	1326.86	7.70674	6.4223	0	44.7745	66.4625	7.12083	71.8949	7.7854	2.59513	108.12	1.15601	11.1946	0.653066	-11.1755	-0.0224311	-0.169094	0.838934	-0.0273409	-3.34442	0.00971974	0.00971974	0.00971974	560597
2.575	10325	12775.1	1334.52	7.71787	6.43445	0	45.2318	66.846	7.18318	71.9987	7.77416	2.59139	109.275	1.15768	11.1896	0.653972	-11.1704	0.019633	-0.15061	0.814281	0.0047467	-3.35055	0.006125	0.006125	0.006125	159754
2.6	10513.1	12988.7	1347.25	7.72922	6.4468	0	46.0556	67.4837	7.30328	72.1046	7.76275	2.58758	110.432	1.15938	11.1846	0.654653	-11.1652	0.0617054	-0.131585	0.788322	0.0365069	-3.3556	0.00214296	0.00214296	0.00214296	-234847
2.625	10658.9	13149.1	1357.58	7.74087	6.4657	0	46.6944	68.0009	7.39343	72.2133	7.75106	2.58369	111.59	1.16113	11.1687	0.59369	-11.1528	-0.0515967	-0.144557	0.725834	-0.060381	-3.04712	-0.00207406	-0.00207406	-0.00207406	-334467
2.65	10574.2	13024.9	1355.02	7.75259	6.4839	0	46.3234	67.8728	7.32359	72.3226	7.73935	2.57978	112.751	1.16289	11.1542	0.532716	-11.1402	-0.16483	-0.157771	0.663167	-0.156644	-2.73775	-0.00594309	-0.00594309	-0.00594309	-179698
2.675	10432.4	12831.1	1348.4	7.76413	6.49182	0	45.7023	67.5411	7.21466	72.4303	7.72784	2.57595	113.913	1.16462	11.1572	0.525226	-11.1444	-0.0900448	-0.158726	0.648975	-0.0878178	-2.6983	-0.00865115	-0.00865115	-0.00865115	173848
2.7	10447.4	12830.7	1347.04	7.77554	6.49933	0	45.7679	67.4729	7.21443	72.5367	7.71651	2.57217	115.076	1.16633	11.1606	0.517681	-11.1486	-0.0152229	-0.159931	0.63443	-0.0191289	-2.65859	-0.00955251	-0.00955251	-0.00955251	436114
2.725	10466.8	12835.7	1347.38	7.78692	6.6189	0	45.8529	67.4902	7.21726	72.6429	7.70523	2.56841	116.242	1.16804	10.9751	0.642911	-10.9553	-0.137388	-0.329779	0.761094	-0.137847	-3.35853	-0.008453	-0.008453	-0.008453	572259
2.75	10458.8	12807.3	1347.33	7.79817	6.74053	0	45.8176	67.4876	7.20129	72.7479	7.69411	2.5647	117.409	1.16973	10.7926	0.768236	-10.7621	-0.259572	-0.49907	0.887828	-0.256482	-4.08305	-0.0057378	-0.0057378	-0.0057378	440060
2.775	10520.9	12865	1350.64	7.80938	6.8148	0	46.09	67.6536	7.23371	72.8524	7.68307	2.56102	118.578	1.17141	10.6903	0.773429	-10.6577	-0.313112	-0.58165	0.900487	-0.301039	-4.15067	-0.00210422	-0.00210422	-0.00210422	362443
2.8	10472.8	12788	1350.62	7.8205	6.89036	0	45.8793	67.6522	7.19039	72.9562	7.67214	2.55738	119.748	1.17308	10.5881	0.778495	-10.5531	-0.366665	-0.664016	0.913124	-0.34537	-4.21902	0.00190687	0.00190687	0.00190687	435552
2.825	10400	12681.2	1351.22	7.83144	6.86521	0	45.56	67.6823	7.13038	73.0582	7.66143	2.55381	120.921	1.17472	10.6418	0.600558	-10.6221	-0.243441	-0.594449	0.75302	-0.219319	-3.23599	0.00593827	0.00593827	0.00593827	612065
2.85	10214.6	12438.2	1345.69	7.84215	6.83721	0	44.7481	67.4057	6.99376	73.1581	7.65097	2.55032	122.094	1.17632	10.7	0.422549	-10.691	-0.120259	-0.525092	0.593114	-0.0932814	-2.26338	0.0100651	0.0100651	0.0100651	1.09556e+06
2.875	10093.8	12274.8	1342.85	7.85252	6.90368	0	44.2186	67.2633	6.90187	73.2549	7.64086	2.54695	123.27	1.17788	10.611	0.284201	-10.6066	-0.112555	-0.587616	0.452008	-0.08416	-1.53486	0.0145454	0.0145454	0.0145454	1.51258e+06
2.9	10222.5	12415.1	1351.14	7.86279	6.97002	0	44.7825	67.6787	6.98076	73.3506	7.63088	2.54363	124.447	1.17942	10.5237	0.145852	-10.5222	-0.104858	-0.649877	0.310722	-0.0750284	-0.794146	0.0191348	0.0191348	0.0191348	1.56178e+06
2.925	10416.3	12633.7	1361.39	7.87329	7.08727	0	45.6317	68.1921	7.10364	73.4486	7.6207	2.54023	125.626	1.18099	10.3635	0.292816	-10.3593	-0.0265293	-0.840199	0.458273	0.0148271	-1.61909	0.0234833	0.0234833	0.0234833	1.66985e+06
2.95	10624.3	12868	1373.33	7.8842	7.20663	0	46.5426	68.79	7.23542	73.5504	7.61015	2.53672	126.806	1.18263	10.2059	0.43975	-10.1963	0.0518083	-1.03124	0.60567	0.10485	-2.46954	0.0278504	0.0278504	0.0278504	2.20312e+06
2.975	10847	13119.2	1385.83	7.89544	7.2055	0	47.5185	69.4163	7.37662	73.6552	7.59932	2.53311	127.988	1.18432	10.2221	0.49214	-10.21	0.060759	-1.01596	0.646747	0.108439	-2.75961	0.0326115	0.0326115	0.0326115	2.64713e+06
3	11087.2	13390.1	1401.36	7.90699	7.2045	0	48.5708	70.1938	7.52896	73.763	7.58822	2.52941	129.171	1.18605	10.2385	0.544418	-10.2237	0.0697259	-1.00082	0.687453	0.111929	-3.04814	0.0376987	0.0376987	0.0376987	2.87368e+06
3.025	11223.8	13534.9	1412.88	7.91878	7.23602	0	49.1692	70.7708	7.61036	73.873	7.57692	2.52564	130.357	1.18782	10.2091	0.577281	-10.1911	0.179861	-1.01635	0.725084	0.23372	-3.24208	0.0427839	0.0427839	0.0427839	2.9445e+06
3.05	11323.5	13634.5	1423.08	7.93075	7.26696	0	49.6058	71.282	7.66636	73.9846	7.56549	2.52183	131.544	1.18961	10.181	0.610119	-10.1585	0.289975	-1.03184	0.762649	0.355594	-3.43704	0.0476986	0.0476986	0.0476986	3.22497e+06
3.075	11351.2	13647.1	1428.69	7.94276	7.45822	0	49.7272	71.5631	7.67349	74.0967	7.55405	2.51802	132.732	1.19141	9.9349	0.516468	-9.91309	0.407621	-1.30392	0.646559	0.489018	-2.98239	0.052482	0.052482	0.052482	3.5484e+06
3.1	11438.7	13731.5	1437.38	7.95479	7.65741	0	50.1105	71.9981	7.72095	74.2089	7.54262	2.51421	133.923	1.19322	9.69113	0.422783	-9.66764	0.52527	-1.57641	0.53013	0.622546	-2.50405	0.0570002	0.0570002	0.0570002	3.73791e+06
3.125	11495.2	13778.5	1445.43	7.96682	7.61049	0	50.3579	72.4013	7.74735	74.3212	7.53123	2.51041	135.115	1.19502	9.76563	0.4055	-9.73868	0.600947	-1.52319	0.547347	0.6821	-2.38431	0.060856	0.060856	0.060856	3.69572e+06
3.15	11351.4	13586.1	1440.89	7.97858	7.56355	0	49.7281	72.1741	7.63919	74.4308	7.52014	2.50671	136.309	1.19679	9.84072	0.388188	-9.80975	0.676617	-1.47018	0.564691	0.741478	-2.26611	0.0631961	0.0631961	0.0631961	3.22371e+06
3.175	11293.3	13497.1	1439.6	7.99009	7.58824	0	49.4736	72.1094	7.58914	74.5382	7.50931	2.5031	137.505	1.19851	9.82286	0.386566	-9.79454	0.637328	-1.49081	0.529083	0.703478	-2.26015	0.0632315	0.0632315	0.0632315	2.86057e+06
3.2	11452.8	13667.9	1450.89	8.00171	7.61297	0	50.1723	72.6752	7.68514	74.6466	7.4984	2.49947	138.703	1.20026	9.80518	0.384963	-9.77935	0.598104	-1.51153	0.493233	0.665498	-2.25427	0.0609513	0.0609513	0.0609513	2.79654e+06
3.225	11626.4	13854.4	1463.08	8.0136	7.56494	0	50.9328	73.2856	7.79005	74.7576	7.48727	2.49576	139.902	1.20204	9.88211	0.335286	-9.86689	0.433979	-1.40928	0.445679	0.489346	-1.94621	0.0567665	0.0567665	0.0567665	2.72548e+06
3.25	11634.4	13843.2	1465.24	8.02564	7.51541	0	50.9677	73.394	7.78371	74.8699	7.47604	2.49201	141.103	1.20385	9.96217	0.28561	-9.95442	0.269809	-1.30711	0.398059	0.313088	-1.64347	0.0511517	0.0511517	0.0511517	2.55315e+06
3.275	11651.6	13842.9	1468.48	8.03769	7.48769	0	51.0431	73.5558	7.78354	74.9822	7.46483	2.48828	142.306	1.20565	10.0141	0.249925	-10.0087	0.214597	-1.2514	0.366077	0.244891	-1.43043	0.0445968	0.0445968	0.0445968	2.28576e+06
3.3	11863.6	14073.4	1485.48	8.04988	7.46006	0	51.972	74.4074	7.91317	75.096	7.45353	2.48451	143.511	1.20748	10.0664	0.214217	-10.0629	0.159347	-1.19582	0.334002	0.176652	-1.21952	0.0373544	0.0373544	0.0373544	1.78291e+06
3.325	11978.6	14188	1499.46	8.06225	7.50621	0	52.4758	75.1079	7.97762	75.2114	7.44209	2.4807	144.718	1.20934	10.0199	0.240831	-10.0136	0.262831	-1.2503	0.376535	0.273294	-1.37773	0.0292951	0.0292951	0.0292951	1.05486e+06
3.35	12001	14192.9	1509.01	8.07455	7.55186	0	52.574	75.5862	7.98037	75.3262	7.43075	2.47692	145.926	1.21118	9.97452	0.267452	-9.96421	0.366299	-1.3049	0.418931	0.369937	-1.53752	0.0197355	0.0197355	0.0197355	-132966
3.375	11985.2	14152.9	1513.3	8.0867	7.53276	0	52.5047	75.8011	7.95789	75.4394	7.41959	2.4732	147.136	1.213	10.0149	0.247897	-10.0027	0.427165	-1.27508	0.409412	0.438856	-1.41967	0.00764845	0.00764845	0.00764845	-1.52652e+06
3.4	12178.7	14359.2	1523.23	8.09925	7.51392	0	53.3525	76.2983	8.07385	75.5565	7.4081	2.46937	148.348	1.21489	10.0555	0.228327	-10.0411	0.488012	-1.24536	0.399696	0.507699	-1.30264	-0.00646918	-0.00646918	-0.00646918	-1.70473e+06
3.425	12645.8	14885.2	1546.41	8.11262	7.47733	0	55.3984	77.4594	8.36965	75.6813	7.39588	2.46529	149.562	1.21689	10.1214	0.282162	-10.1094	0.404525	-1.18962	0.450452	0.41795	-1.59876	-0.0202849	-0.0202849	-0.0202849	-1.12261e+06
3.45	13301.5	15629.2	1576.97	8.12712	7.44156	0	58.2712	78.9905	8.78796	75.8165	7.38269	2.4609	150.778	1.21907	10.1883	0.335969	-10.1776	0.321081	-1.1339	0.501147	0.328296	-1.89068	-0.0313429	-0.0313429	-0.0313429	-481679
3.475	13993.5	16410.4	1606.86	8.1429	7.45074	0	61.3025	80.4877	9.2272	75.9637	7.36838	2.45613	151.996	1.22143	10.1955	0.560735	-10.176	0.286303	-1.15121	0.720199	0.30428	-3.15401	-0.0376133	-0.0376133	-0.0376133	162067
3.5	14502.3	16972.3	1631.87	8.15957	7.45702	0	63.5316	81.74	9.54319	76.1193	7.35333	2.45111	153.216	1.22394	10.2077	0.785349	-10.1744	0.25153	-1.16837	0.939167	0.280162	-4.41385	-0.0382731	-0.0382731	-0.0382731	243172
3.525	14761.1	17239.1	1646.13	8.17666	7.36793	0	64.6651	82.4543	9.69315	76.2787	7.33796	2.44599	154.439	1.2265	10.3528	0.759804	-10.3242	0.119458	-1.06156	0.923727	0.144576	-4.20907	-0.034104	-0.034104	-0.034104	-57903.3
3.55	14837.3	17291.8	1650.9	8.19381	7.28003	0	64.9988	82.6936	9.72279	76.4386	7.3226	2.44087	155.664	1.22907	10.4998	0.734141	-10.4741	-0.0126401	-0.954322	0.908081	0.00899412	-4.00938	-0.0266118	-0.0266118	-0.0266118	-306565
3.575	14868.2	17292.1	1654.17	8.21076	7.26556	0	65.1345	82.8573	9.72297	76.5968	7.30749	2.43583	156.892	1.23161	10.5425	0.786315	-10.5131	0.0175409	-0.921617	0.95504	0.0338662	-4.27742	-0.017599	-0.017599	-0.017599	-522472
3.6	14776.7	17151.1	1648.82	8.22732	7.25062	0	64.7337	82.589	9.64369	76.7513	7.29278	2.43093	158.122	1.2341	10.5855	0.838524	-10.5521	0.0477675	-0.88883	1.00202	0.0588254	-4.54347	-0.00918432	-0.00918432	-0.00918432	-964696
3.625	14804.9	17149.9	1650.14	8.24359	7.30468	0	64.8572	82.6552	9.64301	76.903	7.27839	2.42613	159.355	1.23654	10.5279	0.766732	-10.5	-0.00192274	-0.945056	0.920278	0.0368045	-4.17646	-0.00331298	-0.00331298	-0.00331298	-1.40956e+06
3.65	15087.2	17442.1	1666.09	8.26002	7.35899	0	66.0938	83.4542	9.80733	77.0563	7.26391	2.4213	160.59	1.239	10.4711	0.694972	-10.4478	-0.051653	-1.00121	0.838576	0.0143956	-3.80561	-0.00102972	-0.00102972	-0.00102972	-1.59757e+06
3.675	15393.3	17759.8	1684.62	8.27689	7.43614	0	67.4349	84.3825	9.98594	77.2137	7.2491	2.41637	161.828	1.24153	10.3836	0.627799	-10.3642	-0.0883795	-1.05578	0.76161	-0.0244862	-3.46639	-0.00249762	-0.00249762	-0.00249762	-1.69079e+06
3.7	15659.3	18028.8	1701.21	8.29427	7.5147	0	68.6002	85.2136	10.1372	77.3758	7.23391	2.4113	163.068	1.24414	10.2966	0.560633	-10.2806	-0.125062	-1.1108	0.684692	-0.063344	-3.12144	-0.00712751	-0.00712751	-0.00712751	-1.59855e+06
3.725	15875.9	18238.9	1714.59	8.31213	7.53902	0	69.5491	85.8837	10.2553	77.5425	7.21836	2.40612	164.311	1.24682	10.2855	0.639905	-10.2627	-0.243615	-1.13472	0.753473	-0.179668	-3.56792	-0.0136038	-0.0136038	-0.0136038	-1.33411e+06
3.75	16077.1	18429.3	1728.4	8.33046	7.56237	0	70.4302	86.5754	10.3624	77.7135	7.20248	2.40083	165.557	1.24957	10.2763	0.719155	-10.2447	-0.362189	-1.15861	0.822372	-0.296072	-4.01543	-0.0202	-0.0202	-0.0202	-918450
3.775	16204.3	18533.6	1738.25	8.34914	7.63546	0	70.9876	87.0687	10.4211	77.8878	7.18637	2.39546	166.805	1.25237	10.2008	0.656996	-10.1762	-0.262793	-1.2469	0.779193	-0.191155	-3.694	-0.0251159	-0.0251159	-0.0251159	-377538
3.8	16183.5	18468.1	1741.81	8.36799	7.70883	0	70.8965	87.2471	10.3842	78.0635	7.17018	2.39006	168.056	1.2552	10.1265	0.59478	-10.1077	-0.163386	-1.33484	0.735615	-0.0863403	-3.36764	-0.0266597	-0.0266597	-0.0266597	375249
3.825	16138.1	18375.2	1742.91	8.38675	7.70953	0	70.6977	87.3021	10.332	78.2386	7.15415	2.38472	169.31	1.25801	10.1483	0.520373	-10.1308	-0.288905	-1.29509	0.647343	-0.235698	-2.94043	-0.0236242	-0.0236242	-0.0236242	1.11093e+06
3.85	16108.2	18300.7	1741.8	8.40523	7.70838	0	70.5666	87.2468	10.2901	78.411	7.13841	2.37947	170.566	1.26079	10.1722	0.445988	-10.1539	-0.414454	-1.25563	0.55935	-0.384662	-2.51497	-0.0160298	-0.0160298	-0.0160298	1.40542e+06
3.875	16168.1	18328.7	1744.54	8.42359	7.62431	0	70.8288	87.3837	10.3058	78.5822	7.12286	2.37429	171.826	1.26354	10.3068	0.320309	-10.2949	-0.378484	-1.12192	0.428095	-0.363348	-1.7821	-0.00473288	-0.00473288	-0.00473288	1.75409e+06
3.9	16265.4	18399	1749.89	8.44195	7.54107	0	71.2552	87.6519	10.3453	78.7535	7.10737	2.36912	173.088	1.26629	10.4433	0.194608	-10.4358	-0.342554	-0.988058	0.296931	-0.341833	-1.06833	0.00954958	0.00954958	0.00954958	2.49978e+06
3.925	16423.4	18537.3	1756.84	8.46033	7.64589	0	71.9472	87.9998	10.4231	78.925	7.09192	2.36397	174.353	1.26905	10.3225	0.440317	-10.3077	-0.334201	-1.11827	0.537952	-0.338292	-2.44603	0.0260969	0.0260969	0.0260969	3.3397e+06
3.95	16724.5	18835.8	1768.51	8.47888	7.74874	0	73.2663	88.5844	10.591	79.0981	7.0764	2.3588	175.621	1.27183	10.2079	0.686002	-10.1796	-0.325785	-1.24849	0.778997	-0.334611	-3.85534	0.0438771	0.0438771	0.0438771	4.05292e+06
3.975	17019.2	19125.5	1780.51	8.49765	7.71009	0	74.5575	89.1856	10.7538	79.2732	7.06077	2.35359	176.891	1.27465	10.2817	0.551944	-10.2581	-0.425445	-1.15357	0.64094	-0.43581	-3.07987	0.0614383	0.0614383	0.0614383	4.38132e+06
4	17178.1	19261.2	1786.56	8.51656	7.67007	0	75.2537	89.4886	10.8302	79.4496	7.0451	2.34837	178.164	1.27748	10.3584	0.417974	-10.3366	-0.525071	-1.05893	0.50301	-0.536942	-2.31556	0.0771401	0.0771401	0.0771401	4.53294e+06
4.025	17214.5	19259.3	1787.49	8.5354	7.64055	0	75.4129	89.5353	10.8291	79.6253	7.02955	2.34318	179.44	1.28031	10.4214	0.490812	-10.3951	-0.553572	-0.999518	0.576352	-0.568916	-2.70325	0.0895261	0.0895261	0.0895261	4.51742e+06
4.05	17383.6	19405.5	1793.77	8.55435	7.6111	0	76.1539	89.8496	10.9113	79.8021	7.01397	2.33799	180.719	1.28315	10.485	0.563687	-10.4536	-0.582112	-0.94017	0.649675	-0.600862	-3.08656	0.0979369	0.0979369	0.0979369	4.85348e+06
4.075	17564.6	19563.7	1798.59	8.57353	7.66549	0	76.9468	90.0914	11.0002	79.981	6.99829	2.33276	182.001	1.28603	10.4339	0.570765	-10.4064	-0.496963	-0.98984	0.656503	-0.537592	-3.13938	0.102628	0.102628	0.102628	5.26165e+06
4.1	17552.7	19506.5	1794.94	8.59283	7.72005	0	76.8947	89.9082	10.9681	80.161	6.98257	2.32752	183.286	1.28892	10.3835	0.577862	-10.3592	-0.41175	-1.03953	0.66329	-0.473778	-3.19278	0.104312	0.104312	0.104312	5.70152e+06
4.125	17572.3	19484.7	1794.24	8.61205	7.76282	0	76.9807	89.8733	10.9558	80.3404	6.96698	2.32233	184.573	1.29181	10.3494	0.756542	-10.313	-0.424672	-1.07534	0.841412	-0.466697	-4.19561	0.103697	0.103697	0.103697	5.75732e+06
4.15	18016.3	19931.9	1814.92	8.6315	7.80369	0	78.9254	90.9093	11.2073	80.5218	6.95128	2.31709	185.863	1.29473	10.3184	0.935273	-10.2666	-0.437444	-1.11145	1.01957	-0.459873	-5.20517	0.100783	0.100783	0.100783	5.18598e+06
4.175	18485.7	20403.8	1837.17	8.65156	7.7786	0	80.9817	92.0237	11.4726	80.7089	6.93517	2.31172	187.157	1.29773	10.3758	0.908648	-10.3282	-0.399413	-1.03889	0.996343	-0.41554	-5.0278	0.0950676	0.0950676	0.0950676	4.2976e+06
4.2	18639.8	20525.5	1849.87	8.672	7.75387	0	81.6568	92.6598	11.541	80.8996	6.91882	2.30627	188.453	1.3008	10.4335	0.882076	-10.3898	-0.361354	-0.966531	0.973053	-0.371329	-4.85267	0.0860838	0.0860838	0.0860838	3.33096e+06
4.225	18654.8	20493.6	1857.42	8.6925	7.67784	0	81.7228	93.0378	11.5231	81.0909	6.9025	2.30083	189.752	1.30388	10.5617	0.832912	-10.5236	-0.329129	-0.841129	0.916288	-0.343812	-4.52534	0.0737563	0.0737563	0.0737563	2.48438e+06
4.25	18498	20273.7	1854.76	8.71293	7.60324	0	81.0359	92.9047	11.3995	81.2815	6.88631	2.29544	191.054	1.30694	10.6904	0.783758	-10.6575	-0.296948	-0.715545	0.859675	-0.316217	-4.206	0.059038	0.059038	0.059038	2.20853e+06
4.275	18198.8	19899.8	1845.52	8.73308	7.54941	0	79.7252	92.4417	11.1892	81.4694	6.87043	2.29014	192.36	1.30996	10.7915	0.683657	-10.7602	-0.454914	-0.619916	0.747785	-0.467017	-3.63544	0.0438778	0.0438778	0.0438778	2.35192e+06
4.3	18020.1	19659.9	1842.46	8.75281	7.494	0	78.9424	92.2889	11.0544	81.6535	6.85494	2.28498	193.668	1.31292	10.8958	0.583557	-10.8629	-0.613003	-0.524127	0.636192	-0.618122	-3.07497	0.0300501	0.0300501	0.0300501	2.23875e+06
4.325	17903.8	19489.4	1839.51	8.77238	7.52315	0	78.4325	92.1411	10.9585	81.8361	6.83965	2.27988	194.98	1.31586	10.8779	0.633367	-10.8425	-0.607295	-0.565267	0.667706	-0.612167	-3.34316	0.0191883	0.0191883	0.0191883	2.4713e+06
4.35	17667.4	19189.8	1825.22	8.79173	7.55207	0	77.3971	91.425	10.79	82.0166	6.82459	2.27486	196.294	1.31876	10.8601	0.68307	-10.8219	-0.601657	-0.605976	0.699553	-0.606287	-3.61166	0.0132953	0.0132953	0.0132953	3.22589e+06
4.375	17506.6	18974	1814.34	8.81075	7.61473	0	76.6926	90.8802	10.6687	82.194	6.80986	2.26995	197.611	1.32161	10.7941	0.639059	-10.7624	-0.524022	-0.664712	0.655871	-0.500533	-3.39817	0.0140572	0.0140572	0.0140572	4.20216e+06
4.4	17499.8	18926.5	1815.46	8.82945	7.67742	0	76.6628	90.9364	10.642	82.3685	6.79544	2.26515	198.931	1.32442	10.7287	0.594985	-10.7029	-0.446516	-0.723475	0.612121	-0.395437	-3.18187	0.0217734	0.0217734	0.0217734	4.68836e+06
4.425	17800	19210.8	1832.65	8.84805	7.71028	0	77.978	91.7971	10.8018	82.5419	6.78116	2.26039	200.254	1.32721	10.7054	0.726839	-10.6712	-0.452053	-0.736491	0.736552	-0.40026	-3.89653	0.0346558	0.0346558	0.0346558	4.35134e+06
4.45	18143.5	19540.1	1851.32	8.86676	7.74225	0	79.4827	92.7324	10.987	82.7166	6.76684	2.25561	201.58	1.33001	10.6838	0.858666	-10.6394	-0.457675	-0.74989	0.861089	-0.405166	-4.61413	0.0493584	0.0493584	0.0493584	3.46558e+06
4.475	18275.4	19640.6	1860.2	8.88552	7.73029	0	80.0605	93.1774	11.0435	82.8916	6.75256	2.25085	202.909	1.33283	10.723	0.885162	-10.6786	-0.407629	-0.692929	0.89456	-0.372124	-4.73849	0.0622755	0.0622755	0.0622755	2.58607e+06
4.5	18276.1	19600	1865.05	8.90426	7.71821	0	80.0635	93.4201	11.0207	83.0663	6.73835	2.24612	204.24	1.33564	10.7624	0.911659	-10.7177	-0.357545	-0.636312	0.927925	-0.338787	-4.86192	0.0711934	0.0711934	0.0711934	2.52601e+06
4.525	18184	19460.9	1865.82	8.92273	7.75879	0	79.6601	93.4589	10.9424	83.2387	6.7244	2.24147	205.574	1.33841	10.7283	0.928725	-10.681	-0.38787	-0.680695	0.954508	-0.361399	-4.96944	0.075155	0.075155	0.075155	2.41662e+06
