# Sensor: Rotor
# Record count: 12001
# Storage mode: Memory
# Datetime of save: 2026-03-04T15:57:48
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
288.1	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	3.94681	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.40167e-08
288.125	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	4.97813	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.40167e-08
288.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	6.00946	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.33299e-08
288.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	7.04078	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.35276e-08
288.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	8.07211	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.09782e-08
288.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	9.10343	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.86265e-09
288.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	10.1348	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
288.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	11.1661	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
288.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	12.1974	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
288.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	13.2287	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.47035e-08
288.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	14.26	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.86265e-09
288.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	15.2914	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
288.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	16.3227	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-08
288.425	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	17.354	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
288.45	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	18.3853	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
288.475	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	19.4167	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.13621e-07
288.5	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	20.448	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.09782e-08
288.525	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	21.4793	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.47149e-07
288.55	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	22.5106	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.53903e-08
288.575	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	23.542	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.43424e-07
288.6	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	24.5733	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.67638e-08
288.625	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	25.6046	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.9407e-08
288.65	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	26.6359	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.14673e-08
288.675	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	27.6673	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.6077e-08
288.7	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	28.6986	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.23517e-08
288.725	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	29.7299	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.28408e-08
288.75	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	30.7612	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.35276e-08
288.775	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	31.7926	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.51926e-08
288.8	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	32.8239	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-09
288.825	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	33.8552	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-09
288.85	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	34.8865	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.23517e-08
288.875	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	35.9179	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.32248e-07
288.9	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	36.9492	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.08033e-07
288.925	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	37.9805	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.7742e-08
288.95	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	39.0118	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-08
288.975	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	40.0432	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-09
289	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	41.0745	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.04308e-07
289.025	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	42.1058	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
289.05	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	43.1371	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.89179e-08
289.075	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	44.1684	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.06171e-07
289.1	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	45.1998	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-09
289.125	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	46.2311	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-08
289.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	47.2624	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.15484e-07
289.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	48.2937	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-08
289.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	49.3251	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
289.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	50.3564	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.75443e-08
289.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	51.3877	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.67638e-08
289.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	52.419	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.26432e-08
289.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	53.4504	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
289.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	54.4817	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.84288e-08
289.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	55.513	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
289.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	56.5443	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.52737e-07
289.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	57.5757	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.00937e-08
289.425	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	58.607	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.00583e-07
289.45	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	59.6383	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-07
289.475	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	60.6696	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.11759e-08
289.5	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	61.701	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.67638e-08
289.525	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	62.7323	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.43424e-07
289.55	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	63.7636	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.40167e-08
289.575	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	64.7949	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-09
289.6	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	65.8263	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-09
289.625	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	66.8576	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-08
289.65	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	67.8889	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.02914e-08
289.675	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	68.9202	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.91155e-08
289.7	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	69.9515	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.91155e-08
289.725	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	70.9829	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.60187e-07
289.75	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	72.0142	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
289.775	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	73.0455	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.19564e-08
289.8	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	74.0768	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
289.825	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	75.1082	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.53903e-08
289.85	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	76.1395	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-07
289.875	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	77.1708	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.56817e-08
289.9	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	78.2021	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-09
289.925	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	79.2335	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.67638e-08
289.95	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	80.2648	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.51926e-08
289.975	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	81.2961	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-09
290	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	82.3274	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.26432e-08
290.025	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	83.3588	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
290.05	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	84.3901	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.89179e-08
290.075	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	85.4214	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
290.1	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	86.4527	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.09782e-08
290.125	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	87.4841	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.56817e-08
290.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	88.5154	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
290.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	89.5467	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
290.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	90.578	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.98023e-08
290.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	91.6094	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
290.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	92.6407	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.42144e-08
290.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	93.672	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.15484e-07
290.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	94.7033	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.23866e-07
290.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	95.7346	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.12696e-08
290.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	96.766	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.46218e-07
290.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	97.7973	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.67638e-07
290.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	98.8286	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.00583e-07
290.425	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	99.8599	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.3819e-09
290.45	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	100.891	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.89179e-08
290.475	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	101.923	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
290.5	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	102.954	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.14204e-08
290.525	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	103.985	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.47035e-08
290.55	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	105.017	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.07102e-07
290.575	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	106.048	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.10827e-07
290.6	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	107.079	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.98492e-08
290.625	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	108.111	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.65896e-08
290.65	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	109.142	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
290.675	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	110.173	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.42144e-08
290.7	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	111.205	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.27591e-07
290.725	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	112.236	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.10251e-08
290.75	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	113.267	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
290.775	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	114.298	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.04774e-07
290.8	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	115.33	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.1933e-08
290.825	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	116.361	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.6077e-08
290.85	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	117.392	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.234e-08
290.875	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	118.424	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.84518e-08
290.9	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	119.455	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.26327e-08
290.925	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	120.486	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.2969e-09
290.95	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	121.518	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.94882e-08
290.975	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	122.549	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.41214e-08
291	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	123.58	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.58325e-08
291.025	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	124.612	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.12224e-07
291.05	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	125.643	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.33182e-08
291.075	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	126.674	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.95812e-08
291.1	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	127.706	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.75209e-08
291.125	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	128.737	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.28174e-08
291.15	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	129.768	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.37487e-08
291.175	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	130.8	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.14204e-08
291.2	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	131.831	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.56114e-08
291.225	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	132.862	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.7474e-08
291.25	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	133.894	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.40401e-08
291.275	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	134.925	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.54371e-08
291.3	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	135.956	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.42144e-08
291.325	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	136.988	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.45058e-09
291.35	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	138.019	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.22009e-08
291.375	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	139.05	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.98492e-08
291.4	3643.06	5059.81	823.491	6.87549	8.01754	0	46.5954	84.2608	5.81168	64.1403	8.72665	2.90888	140.082	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.0536e-08
