time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2
45.3,0.3732600303055574,46.45924166887318,5.973762166975895,3.893713058625927,-1.1369115017208067
45.36,0.39672072894647226,46.5208670551788,7.33149089231369,1.349599239939688,-0.13698437592494808
45.42,0.41937464641664446,46.58261056868972,8.260979749072849,-1.3804779729317567,0.21932189333736068
45.48,0.44145699164686714,46.64385847598369,8.573372921911455,-3.8325357085330065,-0.3335995943963381
45.54,0.46492220002182083,46.70411822767673,8.314913191066891,-5.649562579398897,-1.41118042703279
45.6,0.49250033845235014,46.76306550014076,7.758906196508636,-6.590459192975587,-2.1929018642379727
45.66,0.5257281869433088,46.820560566390846,7.204861617198033,-6.52265267914538,-2.0363946494262812
45.72,0.5635050025025632,46.87663297784603,6.790546597011339,-5.445343755231993,-0.9547691473436669
45.78,0.6024290811706227,46.93149894265865,6.508819855233961,-3.5118346570311343,0.47834605998265367
45.839999999999996,0.6383386971878547,46.98556138307124,6.310174147531305,-1.0106402801800825,1.544603071590964
45.9,0.6679350709456295,47.039355703441935,6.160073821760622,1.6790380378635366,1.7534124834562101
45.96,0.6898136028283772,47.09347109064557,6.047965294190155,4.144056506474802,1.030159646933446
46.019999999999996,0.7046324023187364,47.14845948529034,5.986302235802276,5.999587784109981,-0.2911203822392352
46.08,0.7144785643943979,47.20474569310685,6.023058979843393,6.949379956659486,-1.6263487217919064
46.14,0.7217602521396826,47.26255295783979,6.262475158494068,6.837158953002667,-2.3793225273706144
46.199999999999996,0.7280962409405455,47.32186601172131,6.871883371132643,5.668691031105754,-2.164877411012302
46.26,0.7334009882160056,47.382437261604935,7.94451805659943,3.6048295138251847,-1.0937508718843405
46.32,0.735939941828937,47.443793546682166,9.3157914756427,0.9681927466072283,0.10885555715450346
46.379999999999995,0.7340040995181717,47.50530012084297,10.633578515815849,-1.7788400809357052,0.5622211534414032
46.44,0.7277757671482158,47.56633074047115,11.580504085478921,-4.158377622895545,-0.12410010816261027
46.5,0.7199228217830101,47.626399893059855,12.049943196357257,-5.80399738383542,-1.539888982133841
46.559999999999995,0.7144516807416588,47.685223707453645,12.158040992302675,-6.48880022797039,-2.7218943125636397
46.62,0.7142861132420796,47.74273124840182,12.0646788531301,-6.1145129746667894,-2.8557734890167805
46.68,0.7194267696103379,47.7990346489683,11.8259015028044,-4.726803813030604,-1.8084500364911575
46.739999999999995,0.7269633357545597,47.85443061492937,11.41085906961825,-2.52601029224627,-0.1066311330794012
46.8,0.7325062089085904,47.90938621482895,10.785850366597172,0.16211039526852908,1.4406114448769132
46.86,0.7320138120896141,47.96447295296158,9.956784159952276,2.9372450327502464,2.1522501619520664
46.92,0.7232339394228653,48.02028337229327,8.966498186485559,5.3804582471620455,1.7506238848703934
46.98,0.7062891517257073,48.07734171945245,7.892277694273777,7.114450818620738,0.447257436040949
47.04,0.6832768759633981,48.1360209028882,6.86331991375923,7.863539783220433,-1.1593455767945964
47.1,0.657064582137728,48.19647952732556,6.071441748273506,7.5028330570278206,-2.3437666425108734
47.16,0.6298951043501868,48.258614060895745,5.7732444489411,6.085232952715035,-2.5467441948042246
47.22,0.6024447828502477,48.322079805851786,6.236172506061372,3.8153862978909707,-1.6089186506355744
47.28,0.5734057092157737,48.3863709120154,7.458350715515129,1.0186662211139308,-0.07133695511065541
47.339999999999996,0.540526357850111,48.45086363799909,9.01549224738153,-1.8488049794908858,0.96144452376974
47.4,0.5031255352871677,48.51490880724389,10.39105488109199,-4.280219157447879,0.7010004543521003
47.46,0.46347991054786236,48.577989766345574,11.28963155616729,-5.880190286158835,-0.7260391337131012
47.519999999999996,0.4261035629156363,48.639812395641364,11.692996769956842,-6.432307987358489,-2.39722017250388
47.58,0.3955301632972447,48.70031231374051,11.75031609378046,-5.874524418712427,-3.195885416136035
47.64,0.3736748042748674,48.75965847457767,11.565945773630961,-4.293237924838622,-2.5756058205946464
47.699999999999996,0.3587910429157904,48.818233069242126,11.13604196783775,-1.92967521317512,-0.8320796953165386
47.76,0.34650436318467936,48.87654859850819,10.436535754961293,0.8585375910436082,1.1943438900485412
47.82,0.3318293149964325,48.93518088803122,9.488168131092126,3.6563293168293343,2.5904945494717806
47.879999999999995,0.3111558130277408,48.99470800747505,8.363172336320645,6.046109768670139,2.777620489595044
47.94,0.2834497740214911,49.05562463325031,7.175599950413523,7.663771868660305,1.7318648879341478
48.0,0.25027947804384065,49.11824860621757,6.089778933787977,8.254226605083238,-0.030564578166184547
48.059999999999995,0.2148391863368602,49.182669166304564,5.336224924498704,7.714307837009677,-1.6727874635468374
48.12,0.18049822724505965,49.24876059399856,5.201882767395003,6.1044298612076515,-2.3648697989440044
48.18,0.14922950708803576,49.316194098669634,5.865633232121259,3.6232046543476635,-1.738768955739026
48.239999999999995,0.12056626424478745,49.384436045735065,7.088967922324754,0.6232432250785092,-0.3538325942067295
48.3,0.09271423088138855,49.45279437439907,8.268497491869494,-2.3676519293817284,0.6193489016541203
48.36,0.06514337820812408,49.520579230078646,8.896346068223911,-4.800490404567482,0.4264013053559927
48.42,0.03978179078114844,49.58728102792825,8.837526328571954,-6.301389078960925,-0.7259751732400354
48.48,0.02015812462024563,49.65263097546301,8.296465755316891,-6.694709540009987,-1.9014554639097718
48.54,0.00918483449495163,49.71658406663031,7.590967313894896,-5.947968460133869,-2.145505503403925
48.6,0.006957547734785517,49.77930171028978,6.9006539051756794,-4.172378593011318,-1.1868080013119244
48.66,0.010414087378243215,49.84113230477594,6.239641359542562,-1.635703351825117,0.48126515059174385
48.72,0.014820128580768878,49.9025680610711,5.578233035762459,1.27599605877571,2.023683852196034
48.78,0.01577932596939142,49.96418391744101,4.918354431731696,4.119533879012274,2.731734229897927
48.839999999999996,0.010790176227008938,50.02656052242944,4.302496527541903,6.455211701350692,2.324142606521994
48.9,-0.00014327981727324936,50.090195531518496,3.812600614937736,7.908763462195677,1.0363978968261753
48.96,-0.014925740194650094,50.15541924672599,3.5826805788754945,8.228730879626706,-0.487775085335042
49.019999999999996,-0.03048778017106948,50.2223335718113,3.7917855790286468,7.322982858469241,-1.4547513427134835
49.08,-0.0443736828999086,50.290780545435574,4.5043147104695755,5.273404768167993,-1.398507601701629
49.14,-0.05593691635885497,50.36032281225425,5.437662106831865,2.382092573614694,-0.6350798863740031
