Min	-359.44 [0.025s]	-499.223 [0.025s]	0 [0s]	6.87549 [0s]	0 [0s]	0 [0s]	-4.59731 [0.025s]	0 [0s]	-0.573406 [0.025s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	0 [0s]	-1.81202 [89.4s]	-11.6796 [64.4s]	-1.35953 [100.45s]	-3.5605 [94s]	-1.81202 [89.4s]	-1.35953 [100.45s]	-20.6694 [19.75s]	0 [0s]	0 [0s]	0 [0s]	-8.49684e+06 [22.525s]
Max	8064.3 [152.1s]	11200.4 [152.1s]	1129.08 [152.1s]	6.87549 [0s]	14.0975 [98.15s]	0 [0s]	103.144 [152.1s]	115.529 [152.1s]	12.8648 [152.1s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.945 [139.65s]	1.03132 [0s]	11.6831 [64.4s]	2.71641 [19.7s]	0 [0s]	1.40251 [2.6s]	3.67959 [64.4s]	2.71641 [19.7s]	1.40251 [2.6s]	20.8978 [98.5s]	0 [0s]	0 [0s]	0 [0s]	9.91358e+06 [94.225s]
Mean	4365.03	6062.54	863.159	6.87549	8.04247	0	55.8295	88.3197	6.96342	64.1403	8.72665	2.90888	178.895	1.03132	8.23651	0.0970565	-8.18269	-0.0758947	0.183566	0.0970565	-0.0758947	-0.43281	0	0	0	703851
Standard deviation	1188.5	1650.69	101.359	nan	1.54915	0	15.2011	10.3712	1.89598	2.78175e-05	3.3637e-06	nan	104.32	nan	1.41612	0.796584	1.42954	0.442609	1.42697	0.796584	0.442609	5.91772	0	0	0	2.90827e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
43.7	3616.25	5022.57	821.982	6.87549	7.83093	0	46.2525	84.1064	5.76891	64.1403	8.72665	2.90888	1.72308	1.03132	8.19064	0.157345	-8.18249	0.329708	0.182491	0.157345	0.329708	-1.10163	0	0	0	-1.4441e+06
43.725	3694.14	5130.75	825.237	6.87549	7.76785	0	47.2487	84.4394	5.89317	64.1403	8.72665	2.90888	2.75441	1.03132	8.25716	-0.014251	-8.25363	0.240917	0.25363	-0.014251	0.240917	0.0989285	0	0	0	-1.3676e+06
43.75	3729.42	5179.75	827.455	6.87549	7.70155	0	47.6999	84.6664	5.94945	64.1403	8.72665	2.90888	3.78573	1.03132	8.32823	-0.185854	-8.32477	0.152123	0.32477	-0.185854	0.152123	1.27894	0	0	0	-1.25585e+06
43.775	3794.71	5270.43	832.79	6.87549	7.71301	0	48.535	85.2123	6.0536	64.1403	8.72665	2.90888	4.81705	1.03132	8.31586	-0.252982	-8.31124	0.113125	0.31124	-0.252982	0.113125	1.74346	0	0	0	-1.09681e+06
43.8	3881.42	5390.85	840.196	6.87549	7.72383	0	49.644	85.9701	6.19192	64.1403	8.72665	2.90888	5.84838	1.03132	8.30421	-0.320107	-8.29771	0.0741285	0.297708	-0.320107	0.0741285	2.20925	0	0	0	-904019
43.825	3941.07	5473.7	845.953	6.87549	7.72822	0	50.4069	86.5591	6.28708	64.1403	8.72665	2.90888	6.8797	1.03132	8.2995	-0.409426	-8.2894	0.000797832	0.289395	-0.409426	0.000797832	2.82763	0	0	0	-804880
43.85	3902.5	5420.14	844.916	6.87549	7.7311	0	49.9137	86.453	6.22556	64.1403	8.72665	2.90888	7.91103	1.03132	8.29641	-0.498746	-8.28108	-0.0725337	0.281083	-0.498746	-0.0725337	3.4466	0	0	0	-493968
43.875	3841.44	5335.33	840.319	6.87549	7.76017	0	49.1327	85.9827	6.12815	64.1403	8.72665	2.90888	8.94235	1.03132	8.26533	-0.439384	-8.25305	-0.0984568	0.253052	-0.439384	-0.0984568	3.04749	0	0	0	-196043
43.9	3803.72	5282.94	837.089	6.87549	7.789	0	48.6502	85.6521	6.06797	64.1403	8.72665	2.90888	9.97367	1.03132	8.23473	-0.380018	-8.22502	-0.124379	0.225021	-0.380018	-0.124379	2.64534	0	0	0	-277403
43.925	3796.03	5272.26	837.026	6.87549	7.76871	0	48.5519	85.6457	6.05571	64.1403	8.72665	2.90888	11.005	1.03132	8.25624	-0.382362	-8.24686	-0.0926598	0.246865	-0.382362	-0.0926598	2.65459	0	0	0	-325036
43.95	3841.84	5335.89	842.742	6.87549	7.7484	0	49.1378	86.2305	6.12879	64.1403	8.72665	2.90888	12.0363	1.03132	8.27788	-0.384708	-8.26871	-0.0609395	0.268709	-0.384708	-0.0609395	2.66381	0	0	0	-512435
43.975	3847.78	5344.14	845.174	6.87549	7.80875	0	49.2138	86.4794	6.13827	64.1403	8.72665	2.90888	13.0676	1.03132	8.2139	-0.26255	-8.2084	-0.146661	0.208397	-0.26255	-0.146661	1.83201	0	0	0	-916546
44	3811.77	5294.13	842.651	6.87549	7.86747	0	48.7532	86.2212	6.08082	64.1403	8.72665	2.90888	14.099	1.03132	8.1526	-0.140389	-8.14808	-0.232385	0.148082	-0.140389	-0.232385	0.98709	0	0	0	-1.08108e+06
44.025	3799.86	5277.59	841.323	6.87549	7.7933	0	48.6009	86.0853	6.06182	64.1403	8.72665	2.90888	15.1303	1.03132	8.23019	-0.151392	-8.22734	-0.154965	0.227338	-0.151392	-0.154965	1.05419	0	0	0	-1.07743e+06
44.05	3747.05	5204.23	835.634	6.87549	7.7198	0	47.9254	85.5032	5.97757	64.1403	8.72665	2.90888	16.1616	1.03132	8.30855	-0.1624	-8.3066	-0.0775401	0.306598	-0.1624	-0.0775401	1.12003	0	0	0	-1.1817e+06
44.075	3700.19	5139.16	829.183	6.87549	7.75756	0	47.3261	84.8432	5.90282	64.1403	8.72665	2.90888	17.1929	1.03132	8.26811	-0.0481814	-8.26794	-0.0221713	0.267938	-0.0481814	-0.0221713	0.333887	0	0	0	-1.18872e+06
44.1	3705.49	5146.52	828.048	6.87549	7.79385	0	47.3939	84.7271	5.91128	64.1403	8.72665	2.90888	18.2243	1.03132	8.22961	0.0660401	-8.22927	0.033197	0.229274	0.0660401	0.033197	-0.45979	0	0	0	-890858
44.125	3682.16	5114.11	826.245	6.87549	7.87852	0	47.0955	84.5426	5.87406	64.1403	8.72665	2.90888	19.2556	1.03132	8.14117	0.0483599	-8.14093	-0.039449	0.14093	0.0483599	-0.039449	-0.340352	0	0	0	-781674
44.15	3652.34	5072.7	823.526	6.87549	7.96436	0	46.7141	84.2644	5.82649	64.1403	8.72665	2.90888	20.2869	1.03132	8.05342	0.0306762	-8.05258	-0.112098	0.0525841	0.0306762	-0.112098	-0.218266	0	0	0	-828495
44.175	3665.8	5091.38	823.433	6.87549	7.88005	0	46.8862	84.2549	5.84795	64.1403	8.72665	2.90888	21.3182	1.03132	8.13959	-0.022915	-8.13919	-0.0775388	0.139185	-0.022915	-0.0775388	0.16131	0	0	0	-848184
44.2	3716.27	5161.49	826.185	6.87549	7.79702	0	47.5318	84.5365	5.92847	64.1403	8.72665	2.90888	22.3496	1.03132	8.22626	-0.0765071	-8.22579	-0.0429763	0.225791	-0.0765071	-0.0429763	0.532886	0	0	0	-868012
44.225	3777.46	5246.47	830.103	6.87549	7.82131	0	48.3144	84.9373	6.02608	64.1403	8.72665	2.90888	23.3809	1.03132	8.20071	-0.101409	-8.20008	-0.00125145	0.200083	-0.101409	-0.00125145	0.708532	0	0	0	-691820
44.25	3822.48	5309	834.306	6.87549	7.84548	0	48.8902	85.3674	6.09791	64.1403	8.72665	2.90888	24.4122	1.03132	8.17545	-0.12631	-8.17437	0.0404736	0.174372	-0.12631	0.0404736	0.885264	0	0	0	-304032
44.275	3881.47	5390.94	839.398	6.87549	7.77916	0	49.6447	85.8884	6.19201	64.1403	8.72665	2.90888	25.4435	1.03132	8.24515	-0.0795772	-8.24242	0.196798	0.242417	-0.0795772	0.196798	0.55315	0	0	0	-33318.2
44.3	3978.74	5526.03	848.071	6.87549	7.711	0	50.8888	86.7759	6.34718	64.1403	8.72665	2.90888	26.4749	1.03132	8.31803	-0.0328421	-8.31046	0.353125	0.310465	-0.0328421	0.353125	0.226426	0	0	0	279830
44.325	4074.66	5659.25	855.49	6.87549	7.62079	0	52.1157	87.535	6.5002	64.1403	8.72665	2.90888	27.5062	1.03132	8.41649	0.0743404	-8.40616	0.410315	0.406156	0.0743404	0.410315	-0.506686	0	0	0	529326
44.35	4006.86	5565.09	849.954	6.87549	7.53119	0	51.2485	86.9685	6.39205	64.1403	8.72665	2.90888	28.5375	1.03132	8.51663	0.181525	-8.50185	0.467502	0.501848	0.181525	0.467502	-1.22315	0	0	0	114194
44.375	3910.85	5431.74	840.502	6.87549	7.58035	0	50.0205	86.0014	6.23888	64.1403	8.72665	2.90888	29.5688	1.03132	8.46139	0.0395212	-8.45101	0.417139	0.451009	0.0395212	0.417139	-0.267942	0	0	0	-293956
44.4	3897.78	5413.59	837.183	6.87549	7.62777	0	49.8534	85.6617	6.21804	64.1403	8.72665	2.90888	30.6002	1.03132	8.40879	-0.102489	-8.40017	0.366773	0.400167	-0.102489	0.366773	0.699019	0	0	0	-642272
44.425	3883.47	5393.71	833.802	6.87549	7.58918	0	49.6703	85.3158	6.19521	64.1403	8.72665	2.90888	31.6315	1.03132	8.45155	-0.0855311	-8.44598	0.294693	0.445981	-0.0855311	0.294693	0.580205	0	0	0	-934716
44.45	3866.82	5370.58	830.655	6.87549	7.55037	0	49.4573	84.9939	6.16863	64.1403	8.72665	2.90888	32.6628	1.03132	8.49499	-0.0685694	-8.4918	0.222612	0.491797	-0.0685694	0.222612	0.462641	0	0	0	-1.11057e+06
44.475	3870.8	5376.11	830.266	6.87549	7.61711	0	49.5082	84.954	6.17498	64.1403	8.72665	2.90888	33.6941	1.03132	8.42056	-0.112416	-8.41641	0.239209	0.416406	-0.112416	0.239209	0.76524	0	0	0	-1.1333e+06
44.5	3886.25	5397.57	832.771	6.87549	7.68479	0	49.7059	85.2103	6.19964	64.1403	8.72665	2.90888	34.7255	1.03132	8.3464	-0.156264	-8.34101	0.255808	0.341012	-0.156264	0.255808	1.07328	0	0	0	-1.02341e+06
44.525	3929.55	5457.7	838	6.87549	7.71426	0	50.2596	85.7454	6.26871	64.1403	8.72665	2.90888	35.7568	1.03132	8.31452	-0.0871566	-8.30641	0.356651	0.306408	-0.0871566	0.356651	0.601165	0	0	0	-956808
44.55	3942.29	5475.41	838.831	6.87549	7.74224	0	50.4226	85.8304	6.28904	64.1403	8.72665	2.90888	36.7881	1.03132	8.28447	-0.0180462	-8.2718	0.457496	0.271804	-0.0180462	0.457496	0.124999	0	0	0	-716335
44.575	3969.07	5512.6	840.554	6.87549	7.79095	0	50.7651	86.0067	6.33176	64.1403	8.72665	2.90888	37.8194	1.03132	8.23267	-0.0433058	-8.21768	0.494789	0.217676	-0.0433058	0.494789	0.301937	0	0	0	-399223
44.6	3953.12	5490.44	839.959	6.87549	7.84001	0	50.5611	85.9458	6.3063	64.1403	8.72665	2.90888	38.8507	1.03132	8.18116	-0.0685679	-8.16355	0.53208	0.163547	-0.0685679	0.53208	0.481232	0	0	0	-216181
44.625	3921.8	5446.94	838.421	6.87549	7.84611	0	50.1605	85.7884	6.25634	64.1403	8.72665	2.90888	39.8821	1.03132	8.17479	-0.138579	-8.15253	0.586765	0.152527	-0.138579	0.586765	0.973837	0	0	0	859.601
44.65	3945.72	5480.17	840.478	6.87549	7.85129	0	50.4665	85.999	6.29451	64.1403	8.72665	2.90888	40.9134	1.03132	8.1694	-0.208592	-8.14151	0.641451	0.141508	-0.208592	0.641451	1.46764	0	0	0	199205
44.675	3978.61	5525.84	841.904	6.87549	7.80774	0	50.8871	86.1449	6.34697	64.1403	8.72665	2.90888	41.9447	1.03132	8.21497	-0.237825	-8.18713	0.632471	0.187129	-0.237825	0.632471	1.66389	0	0	0	300027
44.7	3940.28	5472.61	837.915	6.87549	7.76457	0	50.3968	85.7366	6.28582	64.1403	8.72665	2.90888	42.976	1.03132	8.26065	-0.267057	-8.23275	0.623489	0.232752	-0.267057	0.623489	1.85793	0	0	0	223867
44.725	3927.41	5454.73	835.286	6.87549	7.76012	0	50.2322	85.4677	6.26529	64.1403	8.72665	2.90888	44.0074	1.03132	8.26537	-0.318663	-8.24223	0.529695	0.242226	-0.318663	0.529695	2.21408	0	0	0	-22460.5
44.75	3970.45	5514.51	835.071	6.87549	7.75438	0	50.7827	85.4456	6.33395	64.1403	8.72665	2.90888	45.0387	1.03132	8.2715	-0.37027	-8.2517	0.435899	0.251698	-0.37027	0.435899	2.56925	0	0	0	-466250
44.775	4042.57	5614.68	838.839	6.87549	7.71817	0	51.7052	85.8312	6.449	64.1403	8.72665	2.90888	46.07	1.03132	8.3103	-0.203726	-8.29809	0.401563	0.298093	-0.203726	0.401563	1.40638	0	0	0	-838228
44.8	4121.58	5724.41	845.762	6.87549	7.67904	0	52.7157	86.5396	6.57505	64.1403	8.72665	2.90888	47.1013	1.03132	8.35265	-0.0371758	-8.34449	0.367228	0.344489	-0.0371758	0.367228	0.255259	0	0	0	-818498
44.825	4187.81	5816.4	851.663	6.87549	7.67193	0	53.5628	87.1434	6.6807	64.1403	8.72665	2.90888	48.1327	1.03132	8.36039	-0.0438476	-8.35474	0.304356	0.354736	-0.0438476	0.304356	0.300699	0	0	0	-631459
44.85	4219.31	5860.15	854.513	6.87549	7.66439	0	53.9657	87.435	6.73096	64.1403	8.72665	2.90888	49.164	1.03132	8.36862	-0.0505241	-8.36498	0.241484	0.364982	-0.0505241	0.241484	0.346059	0	0	0	-465888
44.875	4236.57	5884.13	857.087	6.87549	7.58292	0	54.1865	87.6984	6.75849	64.1403	8.72665	2.90888	50.1953	1.03132	8.45853	0.0636941	-8.45371	0.278204	0.453712	0.0636941	0.278204	-0.431684	0	0	0	-462625
44.9	4228.7	5873.19	857.07	6.87549	7.50171	0	54.0858	87.6966	6.74593	64.1403	8.72665	2.90888	51.2266	1.03132	8.5501	0.177916	-8.54244	0.314927	0.542445	0.177916	0.314927	-1.19314	0	0	0	-485541
44.925	4214.79	5853.88	855.466	6.87549	7.4758	0	53.908	87.5325	6.72375	64.1403	8.72665	2.90888	52.258	1.03132	8.57973	0.10051	-8.5755	0.249784	0.575503	0.10051	0.249784	-0.67151	0	0	0	-438078
44.95	4248.51	5900.71	856.742	6.87549	7.44902	0	54.3392	87.663	6.77754	64.1403	8.72665	2.90888	53.2893	1.03132	8.61057	0.0230993	-8.60856	0.184639	0.60856	0.0230993	0.184639	-0.153741	0	0	0	-469332
44.975	4279.54	5943.81	856.117	6.87549	7.40397	0	54.7361	87.5991	6.82705	64.1403	8.72665	2.90888	54.3206	1.03132	8.66297	-0.0313958	-8.6623	0.102781	0.662302	-0.0313958	0.102781	0.207663	0	0	0	-502789
45	4313.9	5991.53	857.651	6.87549	7.3585	0	55.1756	87.7561	6.88185	64.1403	8.72665	2.90888	55.3519	1.03132	8.71649	-0.0858902	-8.71604	0.0209221	0.716044	-0.0858902	0.0209221	0.564589	0	0	0	-587345
45.025	4315.66	5993.97	857.631	6.87549	7.3758	0	55.198	87.754	6.88466	64.1403	8.72665	2.90888	56.3833	1.03132	8.69605	-0.156804	-8.69265	0.185769	0.692655	-0.156804	0.185769	1.03343	0	0	0	-668065
45.05	4234.15	5880.77	851.925	6.87549	7.39	0	54.1556	87.1702	6.75463	64.1403	8.72665	2.90888	57.4146	1.03132	8.67934	-0.227719	-8.66926	0.350623	0.669264	-0.227719	0.350623	1.50467	0	0	0	-627658
45.075	4159.85	5777.57	846.658	6.87549	7.32548	0	53.2053	86.6312	6.63611	64.1403	8.72665	2.90888	58.4459	1.03132	8.75579	-0.20246	-8.74813	0.304925	0.748134	-0.20246	0.304925	1.32577	0	0	0	-501903
45.1	4167.13	5787.69	847.534	6.87549	7.26178	0	53.2984	86.7209	6.64772	64.1403	8.72665	2.90888	59.4772	1.03132	8.83259	-0.177197	-8.82701	0.25922	0.827007	-0.177197	0.25922	1.15003	0	0	0	-311573
45.125	4217.52	5857.66	852.322	6.87549	7.23221	0	53.9428	87.2108	6.7281	64.1403	8.72665	2.90888	60.5086	1.03132	8.8687	-0.173046	-8.8649	0.193506	0.864898	-0.173046	0.193506	1.11829	0	0	0	-1606.9
45.15	4275.81	5938.62	857.767	6.87549	7.20248	0	54.6883	87.768	6.82108	64.1403	8.72665	2.90888	61.5399	1.03132	8.90531	-0.168896	-8.90279	0.127792	0.902789	-0.168896	0.127792	1.08684	0	0	0	284014
45.175	4294.84	5965.06	860.006	6.87549	7.2727	0	54.9318	87.997	6.85146	64.1403	8.72665	2.90888	62.5712	1.03132	8.81932	-0.0759695	-8.81851	0.0931151	0.818506	-0.0759695	0.0931151	0.493578	0	0	0	477363
45.2	4235.3	5882.36	857.486	6.87549	7.34339	0	54.1702	87.7392	6.75646	64.1403	8.72665	2.90888	63.6025	1.03132	8.73443	0.0169595	-8.73422	0.058439	0.73422	0.0169595	0.058439	-0.111253	0	0	0	648000
45.225	4164.06	5783.42	854.003	6.87549	7.3491	0	53.2591	87.3828	6.64282	64.1403	8.72665	2.90888	64.6338	1.03132	8.72764	0.0821007	-8.72726	-0.00158989	0.727258	0.0821007	-0.00158989	-0.538988	0	0	0	831486
45.25	4147.24	5760.06	854.962	6.87549	7.35406	0	53.044	87.4809	6.61599	64.1403	8.72665	2.90888	65.6652	1.03132	8.72176	0.147241	-8.7203	-0.0616195	0.720299	0.147241	-0.0616195	-0.96734	0	0	0	956404
45.275	4101.51	5696.54	853.29	6.87549	7.38909	0	52.459	87.3099	6.54303	64.1403	8.72665	2.90888	66.6965	1.03132	8.68041	0.0851717	-8.6799	-0.041498	0.679896	0.0851717	-0.041498	-0.562198	0	0	0	1.04876e+06
45.3	4056.96	5634.66	848.213	6.87549	7.42404	0	51.8892	86.7904	6.47196	64.1403	8.72665	2.90888	67.7278	1.03132	8.63955	0.0230989	-8.63949	-0.0213744	0.639493	0.0230989	-0.0213744	-0.153188	0	0	0	883896
45.325	4017.65	5580.08	843.05	6.87549	7.45343	0	51.3865	86.262	6.40926	64.1403	8.72665	2.90888	68.7591	1.03132	8.60548	-0.10303	-8.6045	-0.079128	0.604503	-0.10303	-0.079128	0.686026	0	0	0	569266
45.35	4028.38	5594.97	843.982	6.87549	7.48108	0	51.5237	86.3575	6.42637	64.1403	8.72665	2.90888	69.7905	1.03132	8.57367	-0.229161	-8.56951	-0.136884	0.569513	-0.229161	-0.136884	1.53181	0	0	0	204047
45.375	4068.23	5650.32	847.239	6.87549	7.54081	0	52.0334	86.6908	6.48994	64.1403	8.72665	2.90888	70.8218	1.03132	8.50576	-0.154823	-8.50417	-0.0557112	0.504172	-0.154823	-0.0557112	1.04299	0	0	0	-214619
45.4	4042.53	5614.63	844.946	6.87549	7.60024	0	51.7047	86.456	6.44895	64.1403	8.72665	2.90888	71.8531	1.03132	8.43925	-0.0804799	-8.43883	0.0254651	0.438831	-0.0804799	0.0254651	0.546405	0	0	0	-499068
45.425	4019.69	5582.9	841.239	6.87549	7.58991	0	51.4125	86.0767	6.4125	64.1403	8.72665	2.90888	72.8844	1.03132	8.45074	-0.0306765	-8.45062	0.0318339	0.450621	-0.0306765	0.0318339	0.207988	0	0	0	-761241
45.45	3978.39	5525.54	835.135	6.87549	7.57934	0	50.8843	85.4522	6.34662	64.1403	8.72665	2.90888	73.9158	1.03132	8.46252	0.0191262	-8.46241	0.0382006	0.462414	0.0191262	0.0382006	-0.129496	0	0	0	-993921
45.475	3916.96	5440.23	826.845	6.87549	7.55494	0	50.0987	84.604	6.24863	64.1403	8.72665	2.90888	74.9471	1.03132	8.48986	-0.0581006	-8.48928	0.0795838	0.489284	-0.0581006	0.0795838	0.392126	0	0	0	-1.31759e+06
45.5	3850.52	5347.94	819.473	6.87549	7.5299	0	49.2488	83.8497	6.14263	64.1403	8.72665	2.90888	75.9784	1.03132	8.51809	-0.135331	-8.51616	0.120968	0.516155	-0.135331	0.120968	0.910415	0	0	0	-1.62703e+06
45.525	3764	5227.77	811.725	6.87549	7.53687	0	48.1422	83.0568	6.00461	64.1403	8.72665	2.90888	77.0097	1.03132	8.51021	-0.173225	-8.50707	0.153029	0.50707	-0.173225	0.153029	1.16653	0	0	0	-2.00364e+06
45.55	3735.28	5187.89	807.964	6.87549	7.5436	0	47.7749	82.6721	5.95879	64.1403	8.72665	2.90888	78.0411	1.03132	8.50262	-0.211119	-8.49798	0.18509	0.497984	-0.211119	0.18509	1.42313	0	0	0	-2.51898e+06
45.575	3720.24	5167.01	805.078	6.87549	7.57437	0	47.5826	82.3768	5.93481	64.1403	8.72665	2.90888	79.0724	1.03132	8.46807	-0.190189	-8.46357	0.199985	0.463575	-0.190189	0.199985	1.2873	0	0	0	-3.06308e+06
45.6	3619.72	5027.39	797.314	6.87549	7.60533	0	46.2969	81.5824	5.77445	64.1403	8.72665	2.90888	80.1037	1.03132	8.4336	-0.169257	-8.42916	0.214878	0.429164	-0.169257	0.214878	1.15034	0	0	0	-3.44336e+06
45.625	3549.55	4929.93	793.29	6.87549	7.66322	0	45.3994	81.1705	5.6625	64.1403	8.72665	2.90888	81.135	1.03132	8.3699	-0.0988854	-8.36692	0.200213	0.366917	-0.0988854	0.200213	0.677126	0	0	0	-3.61061e+06
45.65	3578.39	4969.99	797.518	6.87549	7.72143	0	45.7683	81.6032	5.70851	64.1403	8.72665	2.90888	82.1664	1.03132	8.30679	-0.0285121	-8.30467	0.185546	0.304669	-0.0285121	0.185546	0.19671	0	0	0	-3.73443e+06
45.675	3627.73	5038.52	804.386	6.87549	7.6694	0	46.3994	82.306	5.78723	64.1403	8.72665	2.90888	83.1977	1.03132	8.36315	-0.00306811	-8.35995	0.231135	0.359954	-0.00306811	0.231135	0.0210276	0	0	0	-3.68353e+06
45.7	3682.77	5114.96	810.767	6.87549	7.61778	0	47.1033	82.9588	5.87503	64.1403	8.72665	2.90888	84.229	1.03132	8.41982	0.0223746	-8.41524	0.276726	0.415243	0.0223746	0.276726	-0.152339	0	0	0	-3.49278e+06
45.725	3739.05	5193.12	815.395	6.87549	7.63175	0	47.8231	83.4324	5.96481	64.1403	8.72665	2.90888	85.2603	1.03132	8.40441	-0.040959	-8.39901	0.298442	0.399006	-0.040959	0.298442	0.279409	0	0	0	-3.29329e+06
45.75	3765.36	5229.67	817.599	6.87549	7.64529	0	48.1596	83.6579	6.00678	64.1403	8.72665	2.90888	86.2917	1.03132	8.38953	-0.104295	-8.38277	0.320157	0.382768	-0.104295	0.320157	0.712814	0	0	0	-3.128e+06
45.775	3800.53	5278.52	821.875	6.87549	7.54901	0	48.6095	84.0954	6.06289	64.1403	8.72665	2.90888	87.323	1.03132	8.49652	-0.0768699	-8.48793	0.37416	0.487929	-0.0768699	0.37416	0.518878	0	0	0	-3.06622e+06
45.8	3797.7	5274.59	824.49	6.87549	7.4548	0	48.5733	84.363	6.05838	64.1403	8.72665	2.90888	88.3543	1.03132	8.6039	-0.0494423	-8.59309	0.428164	0.593093	-0.0494423	0.428164	0.32966	0	0	0	-3.05199e+06
45.825	3739.09	5193.19	821.692	6.87549	7.4817	0	47.8237	84.0767	5.96488	64.1403	8.72665	2.90888	89.3856	1.03132	8.57296	-0.0384348	-8.56661	0.327664	0.566612	-0.0384348	0.327664	0.25706	0	0	0	-3.16952e+06
45.85	3643.38	5060.25	813.783	6.87549	7.50777	0	46.5995	83.2674	5.81219	64.1403	8.72665	2.90888	90.4169	1.03132	8.54319	-0.0274277	-8.54013	0.22716	0.540128	-0.0274277	0.22716	0.184012	0	0	0	-3.22394e+06
45.875	3562.63	4948.1	805.968	6.87549	7.50927	0	45.5667	82.4678	5.68337	64.1403	8.72665	2.90888	91.4483	1.03132	8.54149	0.0128106	-8.53858	0.22261	0.538581	0.0128106	0.22261	-0.0859616	0	0	0	-3.24758e+06
45.9	3489.33	4846.3	795.686	6.87549	7.51059	0	44.6292	81.4157	5.56644	64.1403	8.72665	2.90888	92.4796	1.03132	8.53998	0.0530496	-8.53703	0.218062	0.537034	0.0530496	0.218062	-0.356035	0	0	0	-3.49177e+06
45.925	3430.74	4764.92	787.933	6.87549	7.53476	0	43.8798	80.6224	5.47297	64.1403	8.72665	2.90888	93.5109	1.03132	8.5126	0.0169628	-8.50417	0.37825	0.504171	0.0169628	0.37825	-0.114284	0	0	0	-3.51338e+06
45.95	3407.17	4732.18	785.843	6.87549	7.55621	0	43.5783	80.4086	5.43537	64.1403	8.72665	2.90888	94.5422	1.03132	8.48842	-0.0191262	-8.47131	0.538443	0.471307	-0.0191262	0.538443	0.12936	0	0	0	-3.46184e+06
45.975	3420	4750	787.602	6.87549	7.65984	0	43.7424	80.5886	5.45584	64.1403	8.72665	2.90888	95.5736	1.03132	8.37359	0.0304937	-8.36305	0.418846	0.363052	0.0304937	0.418846	-0.208913	0	0	0	-3.47657e+06
46	3427.88	4760.94	787.685	6.87549	7.76461	0	43.8432	80.5971	5.46841	64.1403	8.72665	2.90888	96.6049	1.03132	8.26061	0.0801158	-8.25479	0.299241	0.254794	0.0801158	0.299241	-0.556059	0	0	0	-3.72491e+06
46.025	3441	4779.16	787.992	6.87549	7.89003	0	44.0109	80.6285	5.48933	64.1403	8.72665	2.90888	97.6362	1.03132	8.12928	0.0934698	-8.12701	0.167927	0.127013	0.0934698	0.167927	-0.658937	0	0	0	-3.91088e+06
46.05	3426.38	4758.86	787.462	6.87549	8.01751	0	43.824	80.5742	5.46601	64.1403	8.72665	2.90888	98.6675	1.03132	8.00003	0.106823	-7.99923	0.0366124	-0.000769863	0.106823	0.0366124	-0.76509	0	0	0	-3.97131e+06
46.075	3426.73	4759.34	788.127	6.87549	8.13068	0	43.8284	80.6423	5.46657	64.1403	8.72665	2.90888	99.6989	1.03132	7.88868	0.124145	-7.88769	-0.0168252	-0.112314	0.124145	-0.0168252	-0.901712	0	0	0	-3.95912e+06
46.1	3404.5	4728.47	787.415	6.87549	8.24665	0	43.5442	80.5694	5.43111	64.1403	8.72665	2.90888	100.73	1.03132	7.77775	0.141468	-7.77614	-0.0702607	-0.223858	0.141468	-0.0702607	-1.04224	0	0	0	-3.71381e+06
46.125	3391.02	4709.75	787.427	6.87549	8.17631	0	43.3718	80.5707	5.40961	64.1403	8.72665	2.90888	101.762	1.03132	7.84466	0.200292	-7.84206	0.0253505	-0.157942	0.200292	0.0253505	-1.46306	0	0	0	-3.4553e+06
46.15	3481.53	4835.45	794.696	6.87549	8.10554	0	44.5294	81.3145	5.55399	64.1403	8.72665	2.90888	102.793	1.03132	7.91315	0.259117	-7.90798	0.120966	-0.0920208	0.259117	0.120966	-1.87671	0	0	0	-3.25297e+06
46.175	3600.87	5001.21	804.339	6.87549	8.19071	0	46.0558	82.3011	5.74438	64.1403	8.72665	2.90888	103.824	1.03132	7.83087	0.23512	-7.8264	0.120741	-0.173596	0.23512	0.120741	-1.72075	0	0	0	-2.90087e+06
46.2	3638.93	5054.08	806.29	6.87549	8.27763	0	46.5426	82.5007	5.8051	64.1403	8.72665	2.90888	104.855	1.03132	7.74864	0.211121	-7.74482	0.120514	-0.255176	0.211121	0.120514	-1.56147	0	0	0	-2.39108e+06
46.225	3681.99	5113.87	808.863	6.87549	8.22589	0	47.0933	82.764	5.87378	64.1403	8.72665	2.90888	105.887	1.03132	7.79737	0.216714	-7.79431	0.0278568	-0.205691	0.216714	0.0278568	-1.59265	0	0	0	-1.91142e+06
46.25	3742.98	5198.58	815.172	6.87549	8.17364	0	47.8733	83.4096	5.97107	64.1403	8.72665	2.90888	106.918	1.03132	7.84722	0.222307	-7.8438	-0.0648025	-0.156202	0.222307	-0.0648025	-1.62343	0	0	0	-1.87537e+06
