# Sensor: Rotor
# Record count: 13498
# Storage mode: Memory
# Datetime of save: 2026-03-03T19:07:00
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
315.15	3643.31	5060.16	823.513	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	39.8394	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.82311e-08
315.175	3643.31	5060.16	823.513	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	40.8707	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
315.2	3643.31	5060.16	823.513	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	41.9021	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
315.225	3643.31	5060.16	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	42.9334	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.02445e-07
315.25	3643.31	5060.16	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	43.9647	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.33299e-08
315.275	3643.31	5060.16	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	44.996	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
315.3	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	46.0274	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-9.68575e-08
315.325	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	47.0587	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
315.35	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	48.09	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
315.375	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	49.1213	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
315.4	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	50.1527	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.47035e-08
315.425	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	51.184	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.58794e-08
315.45	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	52.2153	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.21541e-08
315.475	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.263	5.81208	64.1403	8.72665	2.90888	53.2466	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
315.5	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	54.2779	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-08
315.525	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	55.3093	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.23517e-08
315.55	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	56.3406	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.49012e-08
315.575	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	57.3719	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.56462e-07
315.6	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	58.4032	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.53903e-08
315.625	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	59.4346	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.53903e-08
315.65	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	60.4659	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.9407e-08
315.675	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81208	64.1403	8.72665	2.90888	61.4972	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
315.7	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5986	84.2629	5.81207	64.1403	8.72665	2.90888	62.5285	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.26432e-08
315.725	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	63.5599	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
315.75	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	64.5912	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.51926e-08
315.775	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	65.6225	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.1665e-08
315.8	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	66.6538	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.9407e-08
315.825	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	67.6852	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
315.85	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	68.7165	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.79397e-08
315.875	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	69.7478	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.9407e-08
315.9	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	70.7791	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.79397e-08
315.925	3643.31	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	71.8105	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.14673e-08
315.95	3643.3	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	72.8418	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.51926e-08
315.975	3643.3	5060.15	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	73.8731	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.04308e-07
316	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	74.9044	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
316.025	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	75.9358	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.67638e-08
316.05	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	76.9671	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.98023e-08
316.075	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	77.9984	1.03132	8	0	-8	0	0	0	0	0	0	0	0	0
316.1	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	79.0297	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.04308e-07
316.125	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	80.061	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
316.15	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	81.0924	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-08
316.175	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	82.1237	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.79397e-08
316.2	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	83.155	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.72529e-09
316.225	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	84.1863	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.26432e-08
316.25	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	85.2177	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.19564e-08
316.275	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81207	64.1403	8.72665	2.90888	86.249	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.40167e-08
316.3	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	87.2803	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.09782e-08
316.325	3643.3	5060.14	823.512	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	88.3116	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.41561e-07
316.35	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	89.343	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.19564e-08
316.375	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	90.3743	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.81842e-08
316.4	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	91.4056	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.02445e-08
316.425	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	92.4369	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-09
316.45	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	93.4683	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.65661e-08
316.475	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5985	84.2629	5.81206	64.1403	8.72665	2.90888	94.4996	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.26432e-08
316.5	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2629	5.81206	64.1403	8.72665	2.90888	95.5309	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.70552e-08
316.525	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2629	5.81206	64.1403	8.72665	2.90888	96.5622	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-9.31323e-08
316.55	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2629	5.81206	64.1403	8.72665	2.90888	97.5936	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.07805e-08
316.575	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2629	5.81206	64.1403	8.72665	2.90888	98.6249	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.03383e-08
316.6	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2629	5.81206	64.1403	8.72665	2.90888	99.6562	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.6077e-08
316.625	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	100.688	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
316.65	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	101.719	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
316.675	3643.3	5060.14	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	102.75	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.04891e-08
316.7	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	103.782	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
316.725	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	104.813	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.63216e-08
316.75	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	105.844	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.18861e-08
316.775	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	106.875	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.25963e-09
316.8	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	107.907	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.12462e-08
316.825	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	108.938	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.21775e-08
316.85	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	109.969	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.12227e-09
316.875	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	111.001	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.19095e-08
316.9	3643.3	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81206	64.1403	8.72665	2.90888	112.032	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.62981e-08
316.925	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	113.063	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.19095e-08
316.95	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	114.095	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.10016e-08
316.975	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	115.126	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.28643e-09
317	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	116.157	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.73115e-09
317.025	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	117.189	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.13274e-08
317.05	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	118.22	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-9.53441e-08
317.075	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	119.251	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.02316e-08
317.1	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	120.283	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.76604e-08
317.125	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	121.314	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.7928e-08
317.15	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	122.345	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.89874e-08
317.175	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	123.377	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.4273e-08
317.2	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	124.408	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.37839e-08
317.225	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	125.439	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.81842e-08
317.25	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5984	84.2628	5.81205	64.1403	8.72665	2.90888	126.471	1.03132	8	0	-8	0	0	0	0	0	0	0	0	8.3819e-09
317.275	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	127.502	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.39698e-08
317.3	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	128.533	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.468e-08
317.325	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	129.565	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.40167e-08
317.35	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	130.596	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.28877e-08
317.375	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	131.627	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.72529e-09
317.4	3643.29	5060.13	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	132.659	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.93601e-08
317.425	3643.29	5060.12	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	133.69	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.1665e-08
317.45	3643.29	5060.12	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	134.721	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.07102e-07
317.475	3643.29	5060.12	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	135.753	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.84288e-08
317.5	3643.29	5060.12	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	136.784	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-7.45058e-09
317.525	3643.29	5060.12	823.511	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	137.815	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.84288e-08
317.55	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81205	64.1403	8.72665	2.90888	138.847	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-08
317.575	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	139.878	1.03132	8	0	-8	0	0	0	0	0	0	0	0	0
317.6	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	140.909	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.32831e-08
317.625	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	141.94	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.89179e-08
317.65	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	142.972	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.65661e-09
317.675	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	144.003	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-4.84288e-08
317.7	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	145.034	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.14204e-08
317.725	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	146.066	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.44589e-08
317.75	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	147.097	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.25963e-08
317.775	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	148.128	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.79865e-08
317.8	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2628	5.81204	64.1403	8.72665	2.90888	149.16	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.51926e-09
317.825	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	150.191	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
317.85	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	151.222	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2.23517e-08
317.875	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	152.254	1.03132	8	0	-8	0	0	0	0	0	0	0	0	6.33299e-08
317.9	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	153.285	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.68575e-08
317.925	3643.29	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	154.316	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.84288e-08
317.95	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	155.348	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.30385e-08
317.975	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	156.379	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1.24797e-07
318	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	157.41	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.49012e-08
318.025	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	158.442	1.03132	8	0	-8	0	0	0	0	0	0	0	0	5.21541e-08
318.05	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	159.473	1.03132	8	0	-8	0	0	0	0	0	0	0	0	0
318.075	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5983	84.2627	5.81204	64.1403	8.72665	2.90888	160.504	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.53903e-08
318.1	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81204	64.1403	8.72665	2.90888	161.536	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.86265e-09
318.125	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81204	64.1403	8.72665	2.90888	162.567	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.87202e-08
318.15	3643.28	5060.12	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81204	64.1403	8.72665	2.90888	163.598	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8.3819e-08
318.175	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81204	64.1403	8.72665	2.90888	164.63	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9.31323e-09
318.2	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81204	64.1403	8.72665	2.90888	165.661	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.67638e-08
318.225	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	166.692	1.03132	8	0	-8	0	0	0	0	0	0	0	0	1.11759e-08
318.25	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	167.724	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.91155e-08
318.275	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	168.755	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7.82311e-08
318.3	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	169.786	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-6.33299e-08
318.325	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	170.818	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-3.35276e-08
318.35	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	171.849	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.04891e-08
318.375	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	172.88	1.03132	8	0	-8	0	0	0	0	0	0	0	0	4.84288e-08
318.4	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	173.912	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-5.58794e-08
318.425	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	174.943	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-2.79397e-08
318.45	3643.28	5060.11	823.51	6.87549	8.01754	0	46.5982	84.2627	5.81203	64.1403	8.72665	2.90888	175.974	1.03132	8	0	-8	0	0	0	0	0	0	0	0	3.1665e-08
