Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	809.825 [1.475s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	0 [0s]	82.8625 [1.475s]	0 [0s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-629055 [2.175s]
Max	3564.28 [293.825s]	4950.39 [293.825s]	814.665 [261.825s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	45.5878 [293.825s]	83.3577 [261.825s]	5.686 [293.825s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.957 [270.55s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	313871 [6.575s]
Mean	3547.64	4927.27	812.509	6.87549	8.01754	0	45.3749	83.1371	5.65946	64.1403	8.72665	2.90888	178.774	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-137879
Standard deviation	34.4157	47.7995	1.54325	nan	2.22651e-06	0	0.440183	0.157908	0.0549024	1.78121e-05	6.31061e-06	nan	104.109	nan	0	0	0	0	0	0	0	0	0	0	0	256573
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
3.275	3554.26	4936.47	813.671	6.87549	8.01754	0	45.4596	83.256	5.67002	64.1403	8.72665	2.90888	134.072	1.03132	8	0	-8	0	0	0	0	0	0	0	0	7622.5
3.3	3553.65	4935.63	813.597	6.87549	8.01754	0	45.4518	83.2484	5.66905	64.1403	8.72665	2.90888	135.103	1.03132	8	0	-8	0	0	0	0	0	0	0	0	22871.6
3.325	3553.01	4934.73	813.518	6.87549	8.01754	0	45.4436	83.2404	5.66802	64.1403	8.72665	2.90888	136.135	1.03132	8	0	-8	0	0	0	0	0	0	0	0	37438
3.35	3552.34	4933.8	813.436	6.87549	8.01754	0	45.435	83.2319	5.66695	64.1403	8.72665	2.90888	137.166	1.03132	8	0	-8	0	0	0	0	0	0	0	0	51283.6
3.375	3551.64	4932.83	813.349	6.87549	8.01754	0	45.4261	83.223	5.66583	64.1403	8.72665	2.90888	138.197	1.03132	8	0	-8	0	0	0	0	0	0	0	0	64372
3.4	3550.91	4931.81	813.258	6.87549	8.01754	0	45.4167	83.2137	5.66467	64.1403	8.72665	2.90888	139.229	1.03132	8	0	-8	0	0	0	0	0	0	0	0	76669.8
3.425	3550.15	4930.76	813.164	6.87549	8.01754	0	45.407	83.2041	5.66346	64.1403	8.72665	2.90888	140.26	1.03132	8	0	-8	0	0	0	0	0	0	0	0	88136.5
3.45	3549.37	4929.68	813.066	6.87549	8.01754	0	45.3971	83.1941	5.66222	64.1403	8.72665	2.90888	141.291	1.03132	8	0	-8	0	0	0	0	0	0	0	0	98740.5
3.475	3548.57	4928.57	812.966	6.87549	8.01754	0	45.3868	83.1838	5.66094	64.1403	8.72665	2.90888	142.323	1.03132	8	0	-8	0	0	0	0	0	0	0	0	108454
3.5	3547.75	4927.42	812.863	6.87549	8.01754	0	45.3763	83.1733	5.65963	64.1403	8.72665	2.90888	143.354	1.03132	8	0	-8	0	0	0	0	0	0	0	0	117253
3.525	3546.91	4926.26	812.757	6.87549	8.01754	0	45.3656	83.1625	5.65829	64.1403	8.72665	2.90888	144.385	1.03132	8	0	-8	0	0	0	0	0	0	0	0	125116
3.55	3546.05	4925.07	812.649	6.87549	8.01754	0	45.3546	83.1514	5.65693	64.1403	8.72665	2.90888	145.417	1.03132	8	0	-8	0	0	0	0	0	0	0	0	132020
3.575	3545.18	4923.87	812.539	6.87549	8.01754	0	45.3435	83.1402	5.65554	64.1403	8.72665	2.90888	146.448	1.03132	8	0	-8	0	0	0	0	0	0	0	0	137946
3.6	3544.31	4922.65	812.428	6.87549	8.01754	0	45.3323	83.1287	5.65414	64.1403	8.72665	2.90888	147.479	1.03132	8	0	-8	0	0	0	0	0	0	0	0	142879
3.625	3543.42	4921.41	812.315	6.87549	8.01754	0	45.3209	83.1172	5.65272	64.1403	8.72665	2.90888	148.511	1.03132	8	0	-8	0	0	0	0	0	0	0	0	146801
3.65	3542.52	4920.16	812.201	6.87549	8.01754	0	45.3094	83.1055	5.65129	64.1403	8.72665	2.90888	149.542	1.03132	8	0	-8	0	0	0	0	0	0	0	0	149701
3.675	3541.61	4918.91	812.086	6.87549	8.01754	0	45.2979	83.0938	5.64985	64.1403	8.72665	2.90888	150.573	1.03132	8	0	-8	0	0	0	0	0	0	0	0	151573
3.7	3540.71	4917.65	811.97	6.87549	8.01754	0	45.2863	83.082	5.6484	64.1403	8.72665	2.90888	151.605	1.03132	8	0	-8	0	0	0	0	0	0	0	0	152410
3.725	3539.8	4916.39	811.855	6.87549	8.01754	0	45.2747	83.0701	5.64696	64.1403	8.72665	2.90888	152.636	1.03132	8	0	-8	0	0	0	0	0	0	0	0	152216
3.75	3538.9	4915.14	811.739	6.87549	8.01754	0	45.2631	83.0583	5.64551	64.1403	8.72665	2.90888	153.667	1.03132	8	0	-8	0	0	0	0	0	0	0	0	150994
3.775	3538	4913.89	811.624	6.87549	8.01754	0	45.2516	83.0465	5.64408	64.1403	8.72665	2.90888	154.699	1.03132	8	0	-8	0	0	0	0	0	0	0	0	148745
3.8	3537.11	4912.65	811.51	6.87549	8.01754	0	45.2402	83.0348	5.64266	64.1403	8.72665	2.90888	155.73	1.03132	8	0	-8	0	0	0	0	0	0	0	0	145472
3.825	3536.23	4911.43	811.397	6.87549	8.01754	0	45.229	83.0233	5.64126	64.1403	8.72665	2.90888	156.761	1.03132	8	0	-8	0	0	0	0	0	0	0	0	141181
3.85	3535.36	4910.23	811.285	6.87549	8.01754	0	45.2179	83.0119	5.63987	64.1403	8.72665	2.90888	157.793	1.03132	8	0	-8	0	0	0	0	0	0	0	0	135882
3.875	3534.51	4909.04	811.176	6.87549	8.01754	0	45.207	83.0007	5.63852	64.1403	8.72665	2.90888	158.824	1.03132	8	0	-8	0	0	0	0	0	0	0	0	129591
3.9	3533.68	4907.89	811.069	6.87549	8.01754	0	45.1964	82.9897	5.63719	64.1403	8.72665	2.90888	159.855	1.03132	8	0	-8	0	0	0	0	0	0	0	0	122331
3.925	3532.87	4906.77	810.964	6.87549	8.01754	0	45.1861	82.979	5.6359	64.1403	8.72665	2.90888	160.887	1.03132	8	0	-8	0	0	0	0	0	0	0	0	114122
3.95	3532.09	4905.68	810.863	6.87549	8.01754	0	45.1761	82.9686	5.63466	64.1403	8.72665	2.90888	161.918	1.03132	8	0	-8	0	0	0	0	0	0	0	0	104992
3.975	3531.34	4904.64	810.765	6.87549	8.01754	0	45.1664	82.9586	5.63345	64.1403	8.72665	2.90888	162.949	1.03132	8	0	-8	0	0	0	0	0	0	0	0	94967.9
4	3530.61	4903.63	810.671	6.87549	8.01754	0	45.1572	82.949	5.6323	64.1403	8.72665	2.90888	163.981	1.03132	8	0	-8	0	0	0	0	0	0	0	0	84084
4.025	3529.92	4902.67	810.581	6.87549	8.01754	0	45.1484	82.9398	5.6312	64.1403	8.72665	2.90888	165.012	1.03132	8	0	-8	0	0	0	0	0	0	0	0	72374.8
4.05	3529.27	4901.76	810.495	6.87549	8.01754	0	45.14	82.931	5.63015	64.1403	8.72665	2.90888	166.043	1.03132	8	0	-8	0	0	0	0	0	0	0	0	59878.7
4.075	3528.65	4900.9	810.414	6.87549	8.01754	0	45.1321	82.9227	5.62916	64.1403	8.72665	2.90888	167.074	1.03132	8	0	-8	0	0	0	0	0	0	0	0	46634.6
4.1	3528.07	4900.1	810.338	6.87549	8.01754	0	45.1246	82.915	5.62824	64.1403	8.72665	2.90888	168.106	1.03132	8	0	-8	0	0	0	0	0	0	0	0	32685.8
4.125	3527.53	4899.35	810.268	6.87549	8.01754	0	45.1178	82.9078	5.62738	64.1403	8.72665	2.90888	169.137	1.03132	8	0	-8	0	0	0	0	0	0	0	0	18079.2
4.15	3527.04	4898.66	810.203	6.87549	8.01754	0	45.1114	82.9011	5.62659	64.1403	8.72665	2.90888	170.168	1.03132	8	0	-8	0	0	0	0	0	0	0	0	2864.42
4.175	3526.59	4898.04	810.144	6.87549	8.01754	0	45.1057	82.8951	5.62588	64.1403	8.72665	2.90888	171.2	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-12906.6
4.2	3526.19	4897.48	810.091	6.87549	8.01754	0	45.1006	82.8897	5.62524	64.1403	8.72665	2.90888	172.231	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-29179.8
4.225	3525.83	4896.99	810.044	6.87549	8.01754	0	45.096	82.8849	5.62467	64.1403	8.72665	2.90888	173.262	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-45899.4
4.25	3525.53	4896.57	810.004	6.87549	8.01754	0	45.0922	82.8807	5.62419	64.1403	8.72665	2.90888	174.294	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-63007.1
4.275	3525.28	4896.22	809.97	6.87549	8.01754	0	45.0889	82.8773	5.62378	64.1403	8.72665	2.90888	175.325	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-80442.2
4.3	3525.07	4895.93	809.943	6.87549	8.01754	0	45.0863	82.8745	5.62346	64.1403	8.72665	2.90888	176.356	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-98145
4.325	3524.92	4895.72	809.922	6.87549	8.01754	0	45.0844	82.8724	5.62321	64.1403	8.72665	2.90888	177.388	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-116056
4.35	3524.82	4895.58	809.909	6.87549	8.01754	0	45.0831	82.871	5.62306	64.1403	8.72665	2.90888	178.419	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-134114
4.375	3524.77	4895.52	809.902	6.87549	8.01754	0	45.0825	82.8703	5.62298	64.1403	8.72665	2.90888	179.45	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-152256
4.4	3524.78	4895.52	809.902	6.87549	8.01754	0	45.0825	82.8703	5.62299	64.1403	8.72665	2.90888	180.482	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-170417
4.425	3524.84	4895.6	809.909	6.87549	8.01754	0	45.0833	82.871	5.62308	64.1403	8.72665	2.90888	181.513	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-188534
4.45	3524.95	4895.76	809.923	6.87549	8.01754	0	45.0847	82.8725	5.62326	64.1403	8.72665	2.90888	182.544	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-206544
4.475	3525.11	4895.99	809.944	6.87549	8.01754	0	45.0868	82.8746	5.62352	64.1403	8.72665	2.90888	183.576	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-224383
4.5	3525.33	4896.29	809.971	6.87549	8.01754	0	45.0896	82.8774	5.62386	64.1403	8.72665	2.90888	184.607	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-241988
4.525	3525.6	4896.66	810.005	6.87549	8.01754	0	45.093	82.8809	5.62429	64.1403	8.72665	2.90888	185.638	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-259299
4.55	3525.91	4897.1	810.046	6.87549	8.01754	0	45.097	82.8851	5.6248	64.1403	8.72665	2.90888	186.67	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-276251
4.575	3526.28	4897.61	810.093	6.87549	8.01754	0	45.1017	82.8899	5.62538	64.1403	8.72665	2.90888	187.701	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-292788
4.6	3526.69	4898.18	810.147	6.87549	8.01754	0	45.107	82.8954	5.62604	64.1403	8.72665	2.90888	188.732	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-308853
4.625	3527.15	4898.82	810.206	6.87549	8.01754	0	45.1129	82.9015	5.62678	64.1403	8.72665	2.90888	189.764	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-324391
4.65	3527.66	4899.53	810.272	6.87549	8.01754	0	45.1194	82.9082	5.62759	64.1403	8.72665	2.90888	190.795	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-339350
4.675	3528.21	4900.29	810.343	6.87549	8.01754	0	45.1264	82.9154	5.62846	64.1403	8.72665	2.90888	191.826	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-353677
4.7	3528.8	4901.12	810.419	6.87549	8.01754	0	45.134	82.9232	5.62941	64.1403	8.72665	2.90888	192.858	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-367326
4.725	3529.44	4902	810.501	6.87549	8.01754	0	45.1421	82.9316	5.63042	64.1403	8.72665	2.90888	193.889	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-380250
4.75	3530.11	4902.93	810.587	6.87549	8.01754	0	45.1507	82.9404	5.63149	64.1403	8.72665	2.90888	194.92	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-392406
4.775	3530.82	4903.91	810.678	6.87549	8.01754	0	45.1598	82.9498	5.63262	64.1403	8.72665	2.90888	195.952	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-403753
4.8	3531.56	4904.94	810.774	6.87549	8.01754	0	45.1693	82.9596	5.6338	64.1403	8.72665	2.90888	196.983	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-414254
4.825	3532.33	4906.01	810.873	6.87549	8.01754	0	45.1791	82.9697	5.63503	64.1403	8.72665	2.90888	198.014	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-423870
4.85	3533.13	4907.13	810.977	6.87549	8.01754	0	45.1894	82.9803	5.63631	64.1403	8.72665	2.90888	199.046	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-432571
4.875	3533.96	4908.27	811.083	6.87549	8.01754	0	45.1999	82.9912	5.63763	64.1403	8.72665	2.90888	200.077	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-440330
4.9	3534.81	4909.46	811.193	6.87549	8.01754	0	45.2108	83.0024	5.63899	64.1403	8.72665	2.90888	201.108	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-447122
4.925	3535.68	4910.67	811.305	6.87549	8.01754	0	45.222	83.0139	5.64038	64.1403	8.72665	2.90888	202.14	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-452925
4.95	3536.57	4911.91	811.42	6.87549	8.01754	0	45.2334	83.0256	5.6418	64.1403	8.72665	2.90888	203.171	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-457721
4.975	3537.48	4913.17	811.536	6.87549	8.01754	0	45.245	83.0375	5.64325	64.1403	8.72665	2.90888	204.202	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-461495
5	3538.4	4914.45	811.654	6.87549	8.01754	0	45.2568	83.0496	5.64472	64.1403	8.72665	2.90888	205.233	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-464236
5.025	3539.33	4915.74	811.774	6.87549	8.01754	0	45.2687	83.0619	5.64621	64.1403	8.72665	2.90888	206.265	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-465936
5.05	3540.27	4917.04	811.894	6.87549	8.01754	0	45.2807	83.0742	5.6477	64.1403	8.72665	2.90888	207.296	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-466587
5.075	3541.21	4918.35	812.015	6.87549	8.01754	0	45.2927	83.0865	5.6492	64.1403	8.72665	2.90888	208.327	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-466187
5.1	3542.15	4919.66	812.136	6.87549	8.01754	0	45.3048	83.0989	5.65071	64.1403	8.72665	2.90888	209.359	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-464736
5.125	3543.09	4920.96	812.257	6.87549	8.01754	0	45.3168	83.1113	5.6522	64.1403	8.72665	2.90888	210.39	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-462247
5.15	3544.03	4922.26	812.376	6.87549	8.01754	0	45.3287	83.1235	5.65369	64.1403	8.72665	2.90888	211.421	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-458729
5.175	3544.95	4923.54	812.495	6.87549	8.01754	0	45.3406	83.1357	5.65517	64.1403	8.72665	2.90888	212.453	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-454195
5.2	3545.87	4924.82	812.612	6.87549	8.01754	0	45.3523	83.1477	5.65663	64.1403	8.72665	2.90888	213.484	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-448660
5.225	3546.77	4926.07	812.728	6.87549	8.01754	0	45.3639	83.1595	5.65808	64.1403	8.72665	2.90888	214.515	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-442144
5.25	3547.66	4927.31	812.841	6.87549	8.01754	0	45.3752	83.1711	5.6595	64.1403	8.72665	2.90888	215.547	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-434663
5.275	3548.54	4928.53	812.953	6.87549	8.01754	0	45.3864	83.1825	5.66089	64.1403	8.72665	2.90888	216.578	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-426236
5.3	3549.39	4929.71	813.061	6.87549	8.01754	0	45.3973	83.1936	5.66225	64.1403	8.72665	2.90888	217.609	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-416886
5.325	3550.22	4930.86	813.166	6.87549	8.01754	0	45.408	83.2043	5.66358	64.1403	8.72665	2.90888	218.641	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-406641
5.35	3551.03	4931.99	813.269	6.87549	8.01754	0	45.4183	83.2148	5.66487	64.1403	8.72665	2.90888	219.672	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-395527
5.375	3551.82	4933.08	813.368	6.87549	8.01754	0	45.4284	83.2249	5.66613	64.1403	8.72665	2.90888	220.703	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-383573
5.4	3552.58	4934.14	813.463	6.87549	8.01754	0	45.4381	83.2347	5.66734	64.1403	8.72665	2.90888	221.735	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-370815
5.425	3553.31	4935.16	813.554	6.87549	8.01754	0	45.4475	83.2441	5.66851	64.1403	8.72665	2.90888	222.766	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-357287
5.45	3554.02	4936.13	813.642	6.87549	8.01754	0	45.4565	83.253	5.66963	64.1403	8.72665	2.90888	223.797	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-343025
5.475	3554.69	4937.07	813.725	6.87549	8.01754	0	45.4651	83.2615	5.6707	64.1403	8.72665	2.90888	224.829	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-328071
5.5	3555.32	4937.95	813.804	6.87549	8.01754	0	45.4732	83.2696	5.67172	64.1403	8.72665	2.90888	225.86	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-312461
5.525	3555.92	4938.78	813.878	6.87549	8.01754	0	45.4809	83.2771	5.67267	64.1403	8.72665	2.90888	226.891	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-296236
5.55	3556.49	4939.57	813.947	6.87549	8.01754	0	45.4881	83.2842	5.67358	64.1403	8.72665	2.90888	227.923	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-279437
5.575	3557.02	4940.3	814.011	6.87549	8.01754	0	45.4949	83.2908	5.67442	64.1403	8.72665	2.90888	228.954	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-262108
5.6	3557.51	4940.98	814.07	6.87549	8.01754	0	45.5012	83.2968	5.6752	64.1403	8.72665	2.90888	229.985	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-244296
5.625	3557.96	4941.61	814.124	6.87549	8.01754	0	45.5069	83.3023	5.67592	64.1403	8.72665	2.90888	231.017	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-226043
5.65	3558.37	4942.18	814.172	6.87549	8.01754	0	45.5122	83.3072	5.67657	64.1403	8.72665	2.90888	232.048	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-207402
5.675	3558.74	4942.69	814.215	6.87549	8.01754	0	45.5169	83.3116	5.67716	64.1403	8.72665	2.90888	233.079	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-188422
5.7	3559.06	4943.14	814.252	6.87549	8.01754	0	45.521	83.3154	5.67768	64.1403	8.72665	2.90888	234.111	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-169145
5.725	3559.34	4943.53	814.284	6.87549	8.01754	0	45.5246	83.3187	5.67813	64.1403	8.72665	2.90888	235.142	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-149620
5.75	3559.58	4943.86	814.31	6.87549	8.01754	0	45.5277	83.3213	5.67851	64.1403	8.72665	2.90888	236.173	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-129899
5.775	3559.78	4944.14	814.33	6.87549	8.01754	0	45.5302	83.3234	5.67882	64.1403	8.72665	2.90888	237.205	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-110036
5.8	3559.93	4944.35	814.344	6.87549	8.01754	0	45.5321	83.3249	5.67907	64.1403	8.72665	2.90888	238.236	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-90088.8
5.825	3560.04	4944.5	814.353	6.87549	8.01754	0	45.5335	83.3258	5.67924	64.1403	8.72665	2.90888	239.267	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-70108.4
5.85	3560.1	4944.59	814.356	6.87549	8.01754	0	45.5343	83.326	5.67934	64.1403	8.72665	2.90888	240.298	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-50142.2
5.875	3560.12	4944.61	814.352	6.87549	8.01754	0	45.5346	83.3257	5.67937	64.1403	8.72665	2.90888	241.33	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-30237.3
5.9	3560.1	4944.58	814.344	6.87549	8.01754	0	45.5343	83.3248	5.67933	64.1403	8.72665	2.90888	242.361	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-10445.3
5.925	3560.03	4944.48	814.329	6.87549	8.01754	0	45.5334	83.3233	5.67922	64.1403	8.72665	2.90888	243.392	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9184.13
5.95	3559.92	4944.33	814.308	6.87549	8.01754	0	45.532	83.3212	5.67904	64.1403	8.72665	2.90888	244.424	1.03132	8	0	-8	0	0	0	0	0	0	0	0	28602.9
5.975	3559.76	4944.11	814.282	6.87549	8.01754	0	45.53	83.3185	5.67879	64.1403	8.72665	2.90888	245.455	1.03132	8	0	-8	0	0	0	0	0	0	0	0	47752.1
6	3559.56	4943.83	814.25	6.87549	8.01754	0	45.5274	83.3153	5.67848	64.1403	8.72665	2.90888	246.486	1.03132	8	0	-8	0	0	0	0	0	0	0	0	66585.3
6.025	3559.32	4943.5	814.213	6.87549	8.01754	0	45.5243	83.3114	5.67809	64.1403	8.72665	2.90888	247.518	1.03132	8	0	-8	0	0	0	0	0	0	0	0	85054.3
6.05	3559.03	4943.1	814.17	6.87549	8.01754	0	45.5207	83.307	5.67764	64.1403	8.72665	2.90888	248.549	1.03132	8	0	-8	0	0	0	0	0	0	0	0	103110
6.075	3558.71	4942.66	814.122	6.87549	8.01754	0	45.5166	83.3021	5.67712	64.1403	8.72665	2.90888	249.58	1.03132	8	0	-8	0	0	0	0	0	0	0	0	120702
6.1	3558.35	4942.15	814.068	6.87549	8.01754	0	45.5119	83.2966	5.67655	64.1403	8.72665	2.90888	250.612	1.03132	8	0	-8	0	0	0	0	0	0	0	0	137785
6.125	3557.95	4941.6	814.01	6.87549	8.01754	0	45.5068	83.2907	5.67591	64.1403	8.72665	2.90888	251.643	1.03132	8	0	-8	0	0	0	0	0	0	0	0	154311
6.15	3557.51	4940.99	813.947	6.87549	8.01754	0	45.5012	83.2842	5.67521	64.1403	8.72665	2.90888	252.674	1.03132	8	0	-8	0	0	0	0	0	0	0	0	170240
6.175	3557.04	4940.33	813.878	6.87549	8.01754	0	45.4951	83.2772	5.67445	64.1403	8.72665	2.90888	253.706	1.03132	8	0	-8	0	0	0	0	0	0	0	0	185522
6.2	3556.53	4939.62	813.806	6.87549	8.01754	0	45.4886	83.2698	5.67363	64.1403	8.72665	2.90888	254.737	1.03132	8	0	-8	0	0	0	0	0	0	0	0	200116
6.225	3555.98	4938.86	813.728	6.87549	8.01754	0	45.4816	83.2618	5.67276	64.1403	8.72665	2.90888	255.768	1.03132	8	0	-8	0	0	0	0	0	0	0	0	213983
6.25	3555.4	4938.05	813.646	6.87549	8.01754	0	45.4742	83.2535	5.67184	64.1403	8.72665	2.90888	256.8	1.03132	8	0	-8	0	0	0	0	0	0	0	0	227085
6.275	3554.79	4937.2	813.561	6.87549	8.01754	0	45.4664	83.2447	5.67086	64.1403	8.72665	2.90888	257.831	1.03132	8	0	-8	0	0	0	0	0	0	0	0	239391
6.3	3554.15	4936.31	813.471	6.87549	8.01754	0	45.4582	83.2355	5.66984	64.1403	8.72665	2.90888	258.862	1.03132	8	0	-8	0	0	0	0	0	0	0	0	250863
6.325	3553.48	4935.39	813.378	6.87549	8.01754	0	45.4496	83.226	5.66877	64.1403	8.72665	2.90888	259.894	1.03132	8	0	-8	0	0	0	0	0	0	0	0	261466
6.35	3552.79	4934.43	813.281	6.87549	8.01754	0	45.4408	83.2161	5.66767	64.1403	8.72665	2.90888	260.925	1.03132	8	0	-8	0	0	0	0	0	0	0	0	271167
6.375	3552.07	4933.43	813.181	6.87549	8.01754	0	45.4316	83.2058	5.66652	64.1403	8.72665	2.90888	261.956	1.03132	8	0	-8	0	0	0	0	0	0	0	0	279939
6.4	3551.33	4932.4	813.078	6.87549	8.01754	0	45.4221	83.1953	5.66534	64.1403	8.72665	2.90888	262.988	1.03132	8	0	-8	0	0	0	0	0	0	0	0	287749
6.425	3550.57	4931.34	812.973	6.87549	8.01754	0	45.4124	83.1846	5.66413	64.1403	8.72665	2.90888	264.019	1.03132	8	0	-8	0	0	0	0	0	0	0	0	294574
6.45	3549.79	4930.26	812.865	6.87549	8.01754	0	45.4024	83.1735	5.66289	64.1403	8.72665	2.90888	265.05	1.03132	8	0	-8	0	0	0	0	0	0	0	0	300398
6.475	3548.99	4929.16	812.755	6.87549	8.01754	0	45.3922	83.1623	5.66162	64.1403	8.72665	2.90888	266.082	1.03132	8	0	-8	0	0	0	0	0	0	0	0	305197
6.5	3548.18	4928.03	812.643	6.87549	8.01754	0	45.3819	83.1508	5.66033	64.1403	8.72665	2.90888	267.113	1.03132	8	0	-8	0	0	0	0	0	0	0	0	308954
6.525	3547.36	4926.89	812.53	6.87549	8.01754	0	45.3714	83.1392	5.65901	64.1403	8.72665	2.90888	268.144	1.03132	8	0	-8	0	0	0	0	0	0	0	0	311660
6.55	3546.53	4925.74	812.415	6.87549	8.01754	0	45.3608	83.1275	5.65769	64.1403	8.72665	2.90888	269.176	1.03132	8	0	-8	0	0	0	0	0	0	0	0	313301
6.575	3545.69	4924.57	812.3	6.87549	8.01754	0	45.35	83.1157	5.65635	64.1403	8.72665	2.90888	270.207	1.03132	8	0	-8	0	0	0	0	0	0	0	0	313871
6.6	3544.85	4923.4	812.184	6.87549	8.01754	0	45.3392	83.1038	5.655	64.1403	8.72665	2.90888	271.238	1.03132	8	0	-8	0	0	0	0	0	0	0	0	313366
