Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	-359.44 [0.025s]	-499.223 [0.025s]	95.4885 [0.025s]	6.87549 [0s]	0 [0s]	0 [0s]	-5.58249 [0.025s]	11.1207 [0.025s]	-0.652648 [0.025s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	0 [0s]	-1.45438 [230.05s]	-9.50167 [37.8s]	-1.35216 [34.8s]	0 [0s]	0 [0s]	0 [0s]	-13.767 [106.225s]	0 [0s]	0 [0s]	0 [0s]	-4.55976e+06 [271.4s]
Max	7477.9 [0.8s]	10386 [0.8s]	1054.2 [0.825s]	6.87549 [0s]	10.5818 [183.825s]	0 [0s]	116.14 [0.8s]	122.774 [0.825s]	13.5779 [0.8s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.957 [270.55s]	1.03132 [0s]	9.55916 [37.8s]	1.89356 [106.225s]	0 [0s]	1.33612 [265.85s]	0 [0s]	0 [0s]	0 [0s]	10.391 [230.05s]	0 [0s]	0 [0s]	0 [0s]	4.5081e+06 [150.5s]
255.875	3507.27	4871.21	806.845	6.87549	8.53905	0	54.4717	93.9665	6.36826	64.1403	8.72665	2.90888	114.57	1.03132	7.51141	0.0606087	-7.51115	0.0184029	0	0	0	-0.462319	0	0	0	-1.0954e+06
255.9	3432.95	4767.99	799.875	6.87549	8.55135	0	53.3174	93.1548	6.23332	64.1403	8.72665	2.90888	115.601	1.03132	7.50061	0.0543807	-7.50033	0.0359457	0	0	0	-0.415412	0	0	0	-1.19445e+06
255.925	3387.21	4704.46	796.279	6.87549	8.56362	0	52.607	92.7361	6.15027	64.1403	8.72665	2.90888	116.633	1.03132	7.48986	0.0481527	-7.48951	0.0534885	0	0	0	-0.36837	0	0	0	-1.25625e+06
255.95	3378.4	4692.23	796.485	6.87549	8.57588	0	52.4702	92.76	6.13428	64.1403	8.72665	2.90888	117.664	1.03132	7.47915	0.0419247	-7.4787	0.0710313	0	0	0	-0.32119	0	0	0	-1.17946e+06
255.975	3360.42	4667.25	797.746	6.87549	8.58813	0	52.1909	92.9068	6.10162	64.1403	8.72665	2.90888	118.695	1.03132	7.46849	0.0356967	-7.46788	0.088574	0	0	0	-0.273873	0	0	0	-899978
256	3373.39	4685.26	802.034	6.87549	8.60035	0	52.3924	93.4062	6.12518	64.1403	8.72665	2.90888	119.727	1.03132	7.45788	0.0294687	-7.45706	0.106117	0	0	0	-0.226419	0	0	0	-414417
256.025	3426.17	4758.57	808.302	6.87549	8.61255	0	53.2121	94.1362	6.22101	64.1403	8.72665	2.90888	120.758	1.03132	7.44731	0.0232406	-7.44624	0.12366	0	0	0	-0.178827	0	0	0	136627
256.05	3477.89	4830.41	813.347	6.87549	8.62515	0	54.0154	94.7238	6.31493	64.1403	8.72665	2.90888	121.789	1.03132	7.43643	0.0180601	-7.43512	0.13881	0	0	0	-0.139173	0	0	0	641392
256.075	3538.43	4914.49	818.501	6.87549	8.64065	0	54.9556	95.3241	6.42484	64.1403	8.72665	2.90888	122.821	1.03132	7.42309	0.0202429	-7.4218	0.137142	0	0	0	-0.156274	0	0	0	1.01799e+06
256.1	3630.46	5042.31	826.169	6.87549	8.65621	0	56.385	96.2171	6.59195	64.1403	8.72665	2.90888	123.852	1.03132	7.40975	0.0224257	-7.40848	0.135474	0	0	0	-0.173436	0	0	0	1.20817e+06
256.125	3725.37	5174.12	833.594	6.87549	8.67182	0	57.859	97.0818	6.76427	64.1403	8.72665	2.90888	124.883	1.03132	7.39641	0.0246085	-7.39515	0.133805	0	0	0	-0.19066	0	0	0	1.31472e+06
256.15	3809.08	5290.38	839.837	6.87549	8.68749	0	59.159	97.8089	6.91626	64.1403	8.72665	2.90888	125.915	1.03132	7.38307	0.0267913	-7.38183	0.132137	0	0	0	-0.207946	0	0	0	1.41144e+06
256.175	3892.65	5406.45	846.048	6.87549	8.70322	0	60.457	98.5322	7.06801	64.1403	8.72665	2.90888	126.946	1.03132	7.36973	0.0289741	-7.36851	0.130469	0	0	0	-0.225294	0	0	0	1.4269e+06
256.2	3991.28	5543.44	853.13	6.87549	8.719	0	61.9889	99.3569	7.2471	64.1403	8.72665	2.90888	127.977	1.03132	7.35639	0.0311569	-7.35519	0.128801	0	0	0	-0.242706	0	0	0	1.2652e+06
256.225	4100.66	5695.36	860.751	6.87549	8.73484	0	63.6876	100.245	7.4457	64.1403	8.72665	2.90888	129.009	1.03132	7.34305	0.0333397	-7.34187	0.127133	0	0	0	-0.26018	0	0	0	902613
256.25	4197.64	5830.06	866.444	6.87549	8.74316	0	65.1939	100.908	7.6218	64.1403	8.72665	2.90888	130.04	1.03132	7.33606	0.0342077	-7.33497	0.121341	0	0	0	-0.267205	0	0	0	462917
256.275	4287.29	5954.58	871.371	6.87549	8.69773	0	66.5863	101.481	7.78458	64.1403	8.72665	2.90888	131.071	1.03132	7.37438	0.0257078	-7.37383	0.086165	0	0	0	-0.199753	0	0	0	194260
256.3	4383.12	6087.66	876.986	6.87549	8.65255	0	68.0745	102.135	7.95857	64.1403	8.72665	2.90888	132.103	1.03132	7.41289	0.017208	-7.41269	0.0509892	0	0	0	-0.133008	0	0	0	221517
256.325	4445.9	6174.86	880.389	6.87549	8.60763	0	69.0496	102.532	8.07257	64.1403	8.72665	2.90888	133.134	1.03132	7.45157	0.00870821	-7.45155	0.0158135	0	0	0	-0.0669584	0	0	0	416177
256.35	4482.66	6225.91	882.699	6.87549	8.56297	0	69.6205	102.801	8.13931	64.1403	8.72665	2.90888	134.165	1.03132	7.49043	0.000208393	-7.49041	-0.0193623	0	0	0	-0.00159404	0	0	0	696152
256.375	4505.49	6257.62	885.374	6.87549	8.51858	0	69.975	103.112	8.18076	64.1403	8.72665	2.90888	135.197	1.03132	7.52947	-0.00829142	-7.52926	-0.0545381	0	0	0	0.0630956	0	0	0	986209
256.4	4503.99	6255.55	886.394	6.87549	8.47445	0	69.9518	103.231	8.17805	64.1403	8.72665	2.90888	136.228	1.03132	7.56867	-0.0167912	-7.56812	-0.0897139	0	0	0	0.127121	0	0	0	1.26552e+06
256.425	4496.11	6244.59	886.161	6.87549	8.43059	0	69.8293	103.204	8.16372	64.1403	8.72665	2.90888	137.259	1.03132	7.60805	-0.0252911	-7.60698	-0.12489	0	0	0	0.190492	0	0	0	1.54819e+06
256.45	4477.72	6219.05	884.058	6.87549	8.38848	0	69.5437	102.959	8.13034	64.1403	8.72665	2.90888	138.291	1.03132	7.64624	-0.0365409	-7.64457	-0.155594	0	0	0	0.273871	0	0	0	1.7465e+06
256.475	4435.23	6160.04	879.609	6.87549	8.35722	0	68.8838	102.441	8.05319	64.1403	8.72665	2.90888	139.322	1.03132	7.67484	-0.0676542	-7.673	-0.153997	0	0	0	0.505175	0	0	0	1.72315e+06
256.5	4357.68	6052.33	872.344	6.87549	8.32606	0	67.6794	101.595	7.91238	64.1403	8.72665	2.90888	140.353	1.03132	7.70356	-0.0987676	-7.70142	-0.1524	0	0	0	0.734754	0	0	0	1.51458e+06
256.525	4247.1	5898.76	862.736	6.87549	8.295	0	65.9621	100.476	7.71161	64.1403	8.72665	2.90888	141.385	1.03132	7.73241	-0.129881	-7.72985	-0.150804	0	0	0	0.962622	0	0	0	1.3117e+06
256.55	4106.93	5704.06	851.104	6.87549	8.26404	0	63.785	99.121	7.45708	64.1403	8.72665	2.90888	142.416	1.03132	7.76138	-0.160994	-7.75828	-0.149207	0	0	0	1.18879	0	0	0	1.03125e+06
256.575	3964.67	5506.48	839.743	6.87549	8.23318	0	61.5755	97.7979	7.19877	64.1403	8.72665	2.90888	143.447	1.03132	7.79047	-0.192107	-7.7867	-0.147611	0	0	0	1.41327	0	0	0	722010
256.6	3874.83	5381.7	832.806	6.87549	8.20242	0	60.1802	96.9899	7.03565	64.1403	8.72665	2.90888	144.479	1.03132	7.81968	-0.223221	-7.81513	-0.146014	0	0	0	1.63607	0	0	0	611665
256.625	3844.85	5340.07	830.353	6.87549	8.17178	0	59.7147	96.7043	6.98122	64.1403	8.72665	2.90888	145.51	1.03132	7.84901	-0.254334	-7.84356	-0.144418	0	0	0	1.85721	0	0	0	684484
256.65	3824.3	5311.53	828.673	6.87549	8.14923	0	59.3955	96.5087	6.94391	64.1403	8.72665	2.90888	146.541	1.03132	7.87072	-0.278604	-7.8645	-0.142272	0	0	0	2.02888	0	0	0	792905
256.675	3797.01	5273.63	826.568	6.87549	8.1854	0	58.9717	96.2636	6.89436	64.1403	8.72665	2.90888	147.573	1.03132	7.83595	-0.252756	-7.83069	-0.136102	0	0	0	1.84873	0	0	0	930617
256.7	3776.48	5245.11	825.354	6.87549	8.2218	0	58.6527	96.1221	6.85707	64.1403	8.72665	2.90888	148.604	1.03132	7.80125	-0.226908	-7.79687	-0.129933	0	0	0	1.66698	0	0	0	1.06112e+06
256.725	3613.79	5019.15	811.853	6.87549	8.25844	0	56.126	94.5498	6.56167	64.1403	8.72665	2.90888	149.635	1.03132	7.76664	-0.20106	-7.76305	-0.123763	0	0	0	1.48361	0	0	0	275467
256.75	3462.43	4808.93	798.569	6.87549	8.29532	0	53.7753	93.0027	6.28685	64.1403	8.72665	2.90888	150.666	1.03132	7.73211	-0.175213	-7.72923	-0.117594	0	0	0	1.2986	0	0	0	-534388
256.775	3326.19	4619.71	785.606	6.87549	8.33243	0	51.6593	91.493	6.03948	64.1403	8.72665	2.90888	151.698	1.03132	7.69767	-0.149365	-7.69542	-0.111424	0	0	0	1.11195	0	0	0	-1.36705e+06
256.8	3195.89	4438.73	772.292	6.87549	8.36979	0	49.6356	89.9424	5.80288	64.1403	8.72665	2.90888	152.729	1.03132	7.66332	-0.123517	-7.6616	-0.105255	0	0	0	0.923618	0	0	0	-2.19178e+06
256.825	3130.72	4348.23	766.062	6.87549	8.40738	0	48.6235	89.2169	5.68456	64.1403	8.72665	2.90888	153.76	1.03132	7.62905	-0.0976691	-7.62778	-0.0990851	0	0	0	0.733598	0	0	0	-2.50039e+06
256.85	3134.46	4353.42	768.918	6.87549	8.44114	0	48.6816	89.5495	5.69135	64.1403	8.72665	2.90888	154.792	1.03132	7.59854	-0.0770707	-7.59753	-0.0968022	0	0	0	0.581199	0	0	0	-2.20645e+06
256.875	3189.02	4429.2	776.756	6.87549	8.44463	0	49.5289	90.4623	5.79041	64.1403	8.72665	2.90888	155.823	1.03132	7.5954	-0.0954539	-7.5938	-0.123381	0	0	0	0.720169	0	0	0	-1.77771e+06
256.9	3284.09	4561.24	787.75	6.87549	8.44797	0	51.0054	91.7427	5.96303	64.1403	8.72665	2.90888	156.854	1.03132	7.59239	-0.113837	-7.59006	-0.14996	0	0	0	0.859268	0	0	0	-1.32775e+06
256.925	3418.17	4747.46	800.698	6.87549	8.45116	0	53.0879	93.2507	6.20649	64.1403	8.72665	2.90888	157.886	1.03132	7.58953	-0.13222	-7.58632	-0.176538	0	0	0	0.998494	0	0	0	-855447
256.95	3558.55	4942.42	813.73	6.87549	8.4542	0	55.268	94.7684	6.46137	64.1403	8.72665	2.90888	158.917	1.03132	7.5868	-0.150603	-7.58259	-0.203117	0	0	0	1.13785	0	0	0	-440411
256.975	3702.23	5141.98	826.893	6.87549	8.45708	0	57.4996	96.3014	6.72226	64.1403	8.72665	2.90888	159.948	1.03132	7.58421	-0.168987	-7.57885	-0.229695	0	0	0	1.27732	0	0	0	-61301.2
257	3840.22	5333.64	839.133	6.87549	8.45982	0	59.6427	97.7269	6.97281	64.1403	8.72665	2.90888	160.98	1.03132	7.58176	-0.18737	-7.57511	-0.256274	0	0	0	1.41692	0	0	0	239469
257.025	3945.73	5480.18	848.228	6.87549	8.4624	0	61.2814	98.786	7.16439	64.1403	8.72665	2.90888	162.011	1.03132	7.57945	-0.205753	-7.57138	-0.282853	0	0	0	1.55664	0	0	0	274262
257.05	4020.49	5584.02	853.98	6.87549	8.46475	0	62.4425	99.456	7.30014	64.1403	8.72665	2.90888	163.042	1.03132	7.57734	-0.222905	-7.5678	-0.308096	0	0	0	1.68712	0	0	0	10502.2
257.075	4083.35	5671.31	857.624	6.87549	8.46648	0	63.4187	99.8803	7.41427	64.1403	8.72665	2.90888	164.074	1.03132	7.5758	-0.230782	-7.56538	-0.323281	0	0	0	1.74726	0	0	0	-374580
257.1	4119.64	5721.73	859.339	6.87549	8.46817	0	63.9825	100.08	7.48017	64.1403	8.72665	2.90888	165.105	1.03132	7.57429	-0.238658	-7.56296	-0.338467	0	0	0	1.80744	0	0	0	-752141
257.125	4131.51	5738.21	859.831	6.87549	8.46981	0	64.1668	100.137	7.50172	64.1403	8.72665	2.90888	166.136	1.03132	7.57282	-0.246535	-7.56054	-0.353652	0	0	0	1.86765	0	0	0	-942861
257.15	4108.16	5705.78	857.508	6.87549	8.47141	0	63.8042	99.8669	7.45933	64.1403	8.72665	2.90888	167.168	1.03132	7.57139	-0.254412	-7.55812	-0.368837	0	0	0	1.92789	0	0	0	-952203
257.175	4083.36	5671.34	854.232	6.87549	8.47297	0	63.419	99.4853	7.41429	64.1403	8.72665	2.90888	168.199	1.03132	7.57	-0.262289	-7.5557	-0.384023	0	0	0	1.98817	0	0	0	-940397
257.2	4048.36	5622.72	849.668	6.87549	8.47448	0	62.8753	98.9538	7.35074	64.1403	8.72665	2.90888	169.23	1.03132	7.56865	-0.270166	-7.55328	-0.399208	0	0	0	2.04848	0	0	0	-1.03208e+06
257.225	4002.77	5559.4	843.772	6.87549	8.47595	0	62.1673	98.2671	7.26796	64.1403	8.72665	2.90888	170.262	1.03132	7.56733	-0.278043	-7.55086	-0.414394	0	0	0	2.10883	0	0	0	-1.29213e+06
257.25	3982.09	5530.68	839.428	6.87549	8.4784	0	61.8461	97.7613	7.23041	64.1403	8.72665	2.90888	171.293	1.03132	7.56515	-0.285079	-7.54764	-0.42813	0	0	0	2.16307	0	0	0	-1.61581e+06
257.275	3990.93	5542.95	837.929	6.87549	8.48864	0	61.9833	97.5867	7.24645	64.1403	8.72665	2.90888	172.324	1.03132	7.55602	-0.285695	-7.53832	-0.4308	0	0	0	2.17041	0	0	0	-1.82988e+06
257.3	4012.78	5573.31	838.061	6.87549	8.4989	0	62.3228	97.602	7.28614	64.1403	8.72665	2.90888	173.356	1.03132	7.5469	-0.28631	-7.529	-0.433469	0	0	0	2.17778	0	0	0	-1.79545e+06
257.325	4013.15	5573.83	835.982	6.87549	8.50919	0	62.3286	97.3599	7.28682	64.1403	8.72665	2.90888	174.387	1.03132	7.53777	-0.286926	-7.51967	-0.436138	0	0	0	2.18516	0	0	0	-1.54523e+06
257.35	3984.09	5533.46	831.546	6.87549	8.5195	0	61.8772	96.8433	7.23405	64.1403	8.72665	2.90888	175.418	1.03132	7.52865	-0.287542	-7.51035	-0.438807	0	0	0	2.19256	0	0	0	-1.24975e+06
257.375	3923.6	5449.45	825.403	6.87549	8.52983	0	60.9377	96.1278	7.12421	64.1403	8.72665	2.90888	176.45	1.03132	7.51953	-0.288157	-7.50103	-0.441477	0	0	0	2.19997	0	0	0	-1.06718e+06
257.4	3831.53	5321.57	817.675	6.87549	8.54019	0	59.5078	95.2278	6.95704	64.1403	8.72665	2.90888	177.481	1.03132	7.51041	-0.288773	-7.49171	-0.444146	0	0	0	2.20741	0	0	0	-1.04505e+06
257.425	3783.92	5255.44	815.854	6.87549	8.55057	0	58.7683	95.0157	6.87058	64.1403	8.72665	2.90888	178.512	1.03132	7.5013	-0.289388	-7.48238	-0.446815	0	0	0	2.21487	0	0	0	-1.08061e+06
257.45	3782.95	5254.1	820.178	6.87549	8.56001	0	58.7533	95.5193	6.86883	64.1403	8.72665	2.90888	179.544	1.03132	7.49302	-0.2883	-7.47394	-0.449999	0	0	0	2.20904	0	0	0	-1.06333e+06
257.475	3818.18	5303.03	827.426	6.87549	8.56196	0	59.3005	96.3634	6.9328	64.1403	8.72665	2.90888	180.575	1.03132	7.49131	-0.274011	-7.47233	-0.45717	0	0	0	2.1001	0	0	0	-934428
257.5	3873.14	5379.36	836.085	6.87549	8.56388	0	60.154	97.3719	7.03259	64.1403	8.72665	2.90888	181.606	1.03132	7.48964	-0.259721	-7.47072	-0.46434	0	0	0	1.9911	0	0	0	-773179
257.525	3948.43	5483.93	845.508	6.87549	8.56576	0	61.3234	98.4693	7.1693	64.1403	8.72665	2.90888	182.638	1.03132	7.48799	-0.245432	-7.4691	-0.471511	0	0	0	1.88204	0	0	0	-623232
257.55	4016.34	5578.25	851.775	6.87549	8.5676	0	62.378	99.1991	7.29259	64.1403	8.72665	2.90888	183.669	1.03132	7.48638	-0.231142	-7.46749	-0.478681	0	0	0	1.77292	0	0	0	-543658
257.575	4059.3	5637.92	855.069	6.87549	8.5694	0	63.0453	99.5828	7.3706	64.1403	8.72665	2.90888	184.7	1.03132	7.48481	-0.216853	-7.46588	-0.485852	0	0	0	1.66374	0	0	0	-445737
257.6	4085.06	5673.69	856.715	6.87549	8.57116	0	63.4453	99.7745	7.41737	64.1403	8.72665	2.90888	185.731	1.03132	7.48327	-0.202563	-7.46426	-0.493022	0	0	0	1.5545	0	0	0	-195436
257.625	4085.83	5674.77	855.715	6.87549	8.57289	0	63.4573	99.658	7.41878	64.1403	8.72665	2.90888	186.763	1.03132	7.48176	-0.188274	-7.46265	-0.500193	0	0	0	1.4452	0	0	0	198281
257.65	4055	5631.94	852.681	6.87549	8.57321	0	62.9785	99.3046	7.3628	64.1403	8.72665	2.90888	187.794	1.03132	7.48148	-0.174414	-7.46246	-0.503877	0	0	0	1.33888	0	0	0	672928
257.675	3982.84	5531.73	846.766	6.87549	8.56276	0	61.8578	98.6158	7.23178	64.1403	8.72665	2.90888	188.825	1.03132	7.49062	-0.16393	-7.47342	-0.480151	0	0	0	1.25658	0	0	0	1.06569e+06
257.7	3916.83	5440.05	841.985	6.87549	8.55222	0	60.8326	98.059	7.11192	64.1403	8.72665	2.90888	189.857	1.03132	7.49985	-0.153446	-7.48438	-0.456425	0	0	0	1.17452	0	0	0	1.31767e+06
257.725	3851.1	5348.74	837.314	6.87549	8.54159	0	59.8116	97.515	6.99256	64.1403	8.72665	2.90888	190.888	1.03132	7.50918	-0.142962	-7.49534	-0.432699	0	0	0	1.09269	0	0	0	1.36467e+06
257.75	3802.69	5281.52	833.666	6.87549	8.53089	0	59.0599	97.0902	6.90468	64.1403	8.72665	2.90888	191.919	1.03132	7.5186	-0.132478	-7.5063	-0.408973	0	0	0	1.0111	0	0	0	1.25826e+06
257.775	3776.94	5245.75	831.794	6.87549	8.52011	0	58.6599	96.8721	6.85791	64.1403	8.72665	2.90888	192.951	1.03132	7.52811	-0.121994	-7.51726	-0.385246	0	0	0	0.929742	0	0	0	1.08854e+06
257.8	3794.96	5270.78	833.042	6.87549	8.50925	0	58.9398	97.0175	6.89063	64.1403	8.72665	2.90888	193.982	1.03132	7.53772	-0.11151	-7.52822	-0.36152	0	0	0	0.848616	0	0	0	1.0171e+06
257.825	3837.78	5330.26	835.988	6.87549	8.49832	0	59.6049	97.3606	6.96839	64.1403	8.72665	2.90888	195.013	1.03132	7.54742	-0.101026	-7.53918	-0.337794	0	0	0	0.767722	0	0	0	1.00955e+06
257.85	3884.09	5394.57	838.608	6.87549	8.48912	0	60.3241	97.6658	7.05247	64.1403	8.72665	2.90888	196.045	1.03132	7.55559	-0.0934123	-7.54831	-0.318077	0	0	0	0.709013	0	0	0	1.02654e+06
257.875	3932.61	5461.96	840.335	6.87549	8.49439	0	61.0776	97.8669	7.14056	64.1403	8.72665	2.90888	197.076	1.03132	7.5509	-0.108708	-7.54289	-0.330356	0	0	0	0.825685	0	0	0	1.03588e+06
257.9	3978.45	5525.62	841.976	6.87549	8.49961	0	61.7895	98.0579	7.2238	64.1403	8.72665	2.90888	198.107	1.03132	7.54627	-0.124003	-7.53746	-0.342635	0	0	0	0.942518	0	0	0	1.01821e+06
257.925	4010.08	5569.56	843.696	6.87549	8.50478	0	62.2808	98.2582	7.28123	64.1403	8.72665	2.90888	199.139	1.03132	7.54168	-0.139298	-7.53204	-0.354915	0	0	0	1.05951	0	0	0	956301
257.95	3985.5	5535.42	842.913	6.87549	8.50989	0	61.8991	98.167	7.2366	64.1403	8.72665	2.90888	200.17	1.03132	7.53715	-0.154593	-7.52662	-0.367194	0	0	0	1.17667	0	0	0	895958
257.975	3904.24	5422.56	839.517	6.87549	8.51495	0	60.6371	97.7716	7.08906	64.1403	8.72665	2.90888	201.201	1.03132	7.53267	-0.169889	-7.52119	-0.379473	0	0	0	1.29398	0	0	0	914099
258	3825.88	5313.73	836.321	6.87549	8.51996	0	59.42	97.3993	6.94678	64.1403	8.72665	2.90888	202.233	1.03132	7.52825	-0.185184	-7.51577	-0.391752	0	0	0	1.41145	0	0	0	921254
258.025	3770.62	5236.98	833.712	6.87549	8.52491	0	58.5618	97.0955	6.84644	64.1403	8.72665	2.90888	203.264	1.03132	7.52387	-0.200479	-7.51034	-0.404031	0	0	0	1.52908	0	0	0	932941
258.05	3764.32	5228.22	833.766	6.87549	8.53099	0	58.4639	97.1018	6.835	64.1403	8.72665	2.90888	204.295	1.03132	7.51851	-0.215095	-7.50386	-0.416872	0	0	0	1.64191	0	0	0	708259
258.075	3779.65	5249.51	835.28	6.87549	8.54665	0	58.702	97.2781	6.86283	64.1403	8.72665	2.90888	205.327	1.03132	7.50474	-0.224211	-7.48881	-0.434259	0	0	0	1.71489	0	0	0	425996
258.1	3809.11	5290.44	837.871	6.87549	8.56229	0	59.1596	97.5798	6.91633	64.1403	8.72665	2.90888	206.358	1.03132	7.49102	-0.233326	-7.47376	-0.451647	0	0	0	1.78815	0	0	0	143304
258.125	3843.83	5338.65	841.084	6.87549	8.57793	0	59.6987	97.9541	6.97936	64.1403	8.72665	2.90888	207.389	1.03132	7.47737	-0.242441	-7.4587	-0.469035	0	0	0	1.86171	0	0	0	-161205
258.15	3836.98	5329.13	841.846	6.87549	8.59356	0	59.5924	98.0428	6.96692	64.1403	8.72665	2.90888	208.421	1.03132	7.46377	-0.251556	-7.44365	-0.486423	0	0	0	1.93555	0	0	0	-132934
258.175	3845.01	5340.29	843.461	6.87549	8.60918	0	59.7171	98.2309	6.98151	64.1403	8.72665	2.90888	209.452	1.03132	7.45023	-0.260671	-7.4286	-0.50381	0	0	0	2.00969	0	0	0	-42426.1
258.2	3872.71	5378.77	846.153	6.87549	8.62479	0	60.1474	98.5444	7.03181	64.1403	8.72665	2.90888	210.483	1.03132	7.43674	-0.269786	-7.41355	-0.521198	0	0	0	2.08413	0	0	0	96504.1
258.225	3904.43	5422.81	848.738	6.87549	8.64039	0	60.6399	98.8455	7.08939	64.1403	8.72665	2.90888	211.515	1.03132	7.42331	-0.278901	-7.39849	-0.538586	0	0	0	2.15885	0	0	0	230000
258.25	3934.73	5464.91	851.114	6.87549	8.6535	0	61.1106	99.1222	7.14443	64.1403	8.72665	2.90888	212.546	1.03132	7.41206	-0.289517	-7.38566	-0.553963	0	0	0	2.24484	0	0	0	239985
258.275	4008.22	5566.97	857.387	6.87549	8.64622	0	62.252	99.8527	7.27786	64.1403	8.72665	2.90888	213.577	1.03132	7.41831	-0.312473	-7.39108	-0.552812	0	0	0	2.42086	0	0	0	-72922.3
258.3	4080.73	5667.68	863.633	6.87549	8.63887	0	63.3781	100.58	7.40951	64.1403	8.72665	2.90888	214.609	1.03132	7.42462	-0.33543	-7.3965	-0.551661	0	0	0	2.59657	0	0	0	-311399
258.325	4167.31	5787.93	870.916	6.87549	8.63145	0	64.7228	101.428	7.56673	64.1403	8.72665	2.90888	215.64	1.03132	7.43101	-0.358387	-7.40191	-0.550509	0	0	0	2.77199	0	0	0	-527575
258.35	4254.95	5909.66	877.243	6.87549	8.62396	0	66.084	102.165	7.72586	64.1403	8.72665	2.90888	216.671	1.03132	7.43746	-0.381343	-7.40733	-0.549358	0	0	0	2.94709	0	0	0	-589992
258.375	4357.92	6052.66	884.193	6.87549	8.6164	0	67.6831	102.975	7.91281	64.1403	8.72665	2.90888	217.703	1.03132	7.44398	-0.4043	-7.41275	-0.548206	0	0	0	3.12188	0	0	0	-707868
258.4	4461.86	6197.02	890.835	6.87549	8.60878	0	69.2974	103.748	8.10154	64.1403	8.72665	2.90888	218.734	1.03132	7.45057	-0.427256	-7.41817	-0.547055	0	0	0	3.29636	0	0	0	-864856
258.425	4537.77	6302.46	895.618	6.87549	8.60109	0	70.4765	104.305	8.23939	64.1403	8.72665	2.90888	219.765	1.03132	7.45723	-0.450213	-7.42359	-0.545904	0	0	0	3.47053	0	0	0	-1.05246e+06
258.45	4585.3	6368.47	898.648	6.87549	8.59507	0	71.2146	104.658	8.32568	64.1403	8.72665	2.90888	220.797	1.03132	7.46246	-0.469151	-7.42763	-0.546379	0	0	0	3.61417	0	0	0	-1.37595e+06
258.475	4583.8	6366.39	898.072	6.87549	8.60346	0	71.1913	104.591	8.32295	64.1403	8.72665	2.90888	221.828	1.03132	7.45518	-0.454533	-7.42018	-0.560431	0	0	0	3.50535	0	0	0	-1.69368e+06
258.5	4518.87	6276.21	893.039	6.87549	8.6118	0	70.1829	104.005	8.20507	64.1403	8.72665	2.90888	222.859	1.03132	7.44796	-0.439915	-7.41273	-0.574484	0	0	0	3.39629	0	0	0	-1.92135e+06
258.525	4416.44	6133.94	885.23	6.87549	8.62009	0	68.592	103.095	8.01907	64.1403	8.72665	2.90888	223.89	1.03132	7.4408	-0.425297	-7.40529	-0.588537	0	0	0	3.28698	0	0	0	-1.99897e+06
258.55	4307.8	5983.06	876.093	6.87549	8.62833	0	66.9047	102.031	7.82181	64.1403	8.72665	2.90888	224.922	1.03132	7.43369	-0.41068	-7.39784	-0.60259	0	0	0	3.17743	0	0	0	-1.99208e+06
258.575	4214.07	5852.88	867.611	6.87549	8.63652	0	65.4491	101.043	7.65163	64.1403	8.72665	2.90888	225.953	1.03132	7.42664	-0.396062	-7.39039	-0.616642	0	0	0	3.06763	0	0	0	-1.87667e+06
258.6	4153.57	5768.85	862.085	6.87549	8.64466	0	64.5094	100.4	7.54178	64.1403	8.72665	2.90888	226.984	1.03132	7.41965	-0.381444	-7.38294	-0.630695	0	0	0	2.95759	0	0	0	-1.58988e+06
258.625	4100.54	5695.2	857.528	6.87549	8.65276	0	63.6858	99.8692	7.44549	64.1403	8.72665	2.90888	228.016	1.03132	7.41271	-0.366826	-7.3755	-0.644748	0	0	0	2.84731	0	0	0	-1.16822e+06
258.65	4036.29	5605.95	852.348	6.87549	8.65784	0	62.6879	99.2659	7.32882	64.1403	8.72665	2.90888	229.047	1.03132	7.40835	-0.356668	-7.37084	-0.65359	0	0	0	2.77033	0	0	0	-742356
258.675	3940.56	5473	844.695	6.87549	8.63767	0	61.2012	98.3746	7.15501	64.1403	8.72665	2.90888	230.078	1.03132	7.42565	-0.384326	-7.38988	-0.618256	0	0	0	2.9771	0	0	0	-458238
